account_id,in_degree,out_degree,degree_ratio,pagerank,betweenness,clustering_coeff,total_sent,total_received,n_txn_sent,n_txn_received,unique_receivers,unique_senders,avg_sent_amount,std_sent_amount,round_amount_ratio,max_hourly_velocity,device_diversity,is_smurf_related,role,iso_forest_score,reconstruction_score,risk_score,risk_percentile,alert_status,is_seed,network_flag,final_alert
MULE_07_039,1,1,1.0,7.31716393733844e-05,0.0,0.0,9604.24,9855.93,1,1,1,1,9604.24,0.0,0.0,0,1,True,mule,0.3975873085841221,0.0024843366315238,0.2395461198030828,95.74829931972788,CRITICAL,False,1.0,True
ACC_01956,12,4,0.3846153846153846,0.0009568761723272,0.0002936170212765,0.0,5830.13,20727.22,14,44,4,12,416.4378571428571,142.51944122057233,0.0,1,14,False,normal,0.3723122383132839,0.0389295561502183,0.2389591654480577,95.70578231292517,CRITICAL,False,0.0,False
MULE_04_024,1,1,1.0,7.362392796771944e-05,0.0,0.0,9496.83,9768.93,1,1,1,1,9496.83,0.0,0.0,0,1,True,mule,0.3965688878817498,0.0021771528109857,0.2388121938534441,95.66326530612244,CRITICAL,False,1.0,True
ACC_00783,15,4,0.3125,0.0005553129614557,0.0014017021276595,0.0058479532163742,14049.68,20550.48,22,43,4,15,638.6218181818182,470.3651079000973,0.0454545454545454,1,22,False,normal,0.3636443959733421,0.0509511868343897,0.2385671123177611,95.62074829931971,CRITICAL,False,0.0,False
MULE_00_003,1,1,1.0,7.287092008062097e-05,0.0,0.0,9648.9,9753.69,1,1,1,1,9648.9,0.0,0.0,0,1,True,mule,0.3946674464936869,0.0026277296853127,0.2378515597703372,95.578231292517,CRITICAL,False,1.0,True
ACC_01686,12,14,1.1538461538461535,0.0005897736210059,0.0099714322261544,0.0061538461538461,16715.19,19399.48,33,31,14,12,506.5209090909091,381.7016419384684,0.0303030303030303,1,32,False,normal,0.3922332314826005,0.0062274581991018,0.237830922169201,95.53571428571428,CRITICAL,False,0.0,False
ACC_01453,12,4,0.3846153846153846,0.0008813010831623,5.787234042553192e-05,0.0,5544.56,27505.61,15,51,4,12,369.6373333333333,255.8103297497321,0.0,1,15,False,normal,0.3765930696356697,0.029573031473784,0.2377850543709154,95.49319727891157,CRITICAL,False,0.0,False
ACC_00544,3,10,2.75,0.0001733512500922,0.0008374468085106,0.0,17602.93,2372.06,34,7,10,3,517.7332352941177,298.7876342794437,0.0,2,34,False,normal,0.3806994046754363,0.0224970417994699,0.2374184595250497,95.45068027210884,CRITICAL,False,0.0,False
MULE_05_004,1,1,1.0,7.32161400530808e-05,0.0,0.0,9578.13,9856.25,1,1,1,1,9578.13,0.0,0.0,0,1,True,mule,0.3928820468419776,0.0024057621768199,0.2366915329759145,95.40816326530611,CRITICAL,False,1.0,True
ACC_01211,10,2,0.2727272727272727,0.0002531915955304,8.510638297872341e-07,0.0,5832.35,7018.86,11,14,2,10,530.2136363636364,274.1568032448849,0.0,1,11,False,normal,0.360895958774976,0.048828343536227,0.2360689126794764,95.3656462585034,CRITICAL,False,0.0,False
ACC_00709,5,12,2.1666666666666665,0.0001285996110251,0.0074936170212765,0.0073529411764705,19942.48,2376.3900000000003,31,5,12,5,643.3058064516129,441.8716196119577,0.0,1,31,False,normal,0.3799917001945248,0.020127433054266,0.2360459933384212,95.32312925170068,CRITICAL,False,0.0,False
ACC_01146,2,11,4.0,0.0001947852857423,0.0,0.0256410256410256,15211.2,6451.91,27,15,11,2,563.3777777777779,490.3894817727368,0.0,1,27,False,normal,0.3719670646943185,0.031142008759866,0.2356370423205375,95.28061224489797,CRITICAL,False,0.0,False
ACC_00535,7,10,1.375,0.0005678172610272,0.0138051063829787,0.0147058823529411,6778.4,17335.87,17,33,10,7,398.7294117647058,336.342875137682,0.0,1,16,False,normal,0.3628812332417424,0.0440226489605406,0.2353377995292617,95.23809523809524,CRITICAL,False,0.0,False
MULE_04_010,1,1,1.0,7.364528778983218e-05,0.0,0.0,9398.34,9868.7,1,1,1,1,9398.34,0.0,0.0,0,1,True,mule,0.390826755345778,0.0019016024251881,0.235256694177542,95.19557823129252,CRITICAL,False,1.0,True
MULE_02_012,1,1,1.0,7.33848203890812e-05,0.0,0.0,8163.55,8501.69,1,1,1,1,8163.55,0.0,0.0,0,1,True,mule,0.3917158488266514,0.0002480870395919,0.2351287441118276,95.1530612244898,CRITICAL,False,1.0,True
MULE_04_008,1,1,1.0,7.363200132536072e-05,0.0,0.0,9426.35,9806.64,1,1,1,1,9426.35,0.0,0.0,0,1,True,mule,0.3903843439666742,0.0019800669973064,0.2350226331789271,95.11054421768708,CRITICAL,False,1.0,True
ACC_00792,6,10,1.5714285714285714,0.0001542846018065,0.0038229787234042,0.05,13657.49,2674.03,24,8,10,6,569.0620833333334,648.1977229275915,0.0,1,23,False,normal,0.3548757699974321,0.0540419153191137,0.2345422281261047,95.06802721088437,CRITICAL,False,0.0,False
MULE_02_017,1,1,1.0,7.339614349395728e-05,0.0,0.0,8134.57,8553.66,1,1,1,1,8134.57,0.0,0.0,0,1,True,mule,0.3899639753054394,0.0002393056227861,0.2340741074323781,95.02551020408164,CRITICAL,False,1.0,True
MULE_06_008,1,1,1.0,7.30140306404218e-05,0.0,0.0,9623.07,9770.82,1,1,1,1,9623.07,0.0,0.0,0,1,True,mule,0.3872348986766351,0.0025470088239012,0.2333597427355415,94.98299319727892,WARNING,False,1.0,True
ACC_00066,5,8,1.5,0.0003018476576334,0.0007538481217754,0.0,23536.59,9200.11,33,21,8,5,713.23,466.02374718194346,0.0606060606060606,2,32,False,normal,0.3816503968997025,0.0104588121733875,0.2331737630091765,94.9404761904762,WARNING,False,0.0,False
ACC_00178,11,5,0.5,0.0005396041676765,0.0027834392188632,0.0166666666666666,19804.8,15459.55,33,34,5,11,600.1454545454545,372.8891993029808,0.0,2,33,False,normal,0.3673179881762507,0.0318179465828508,0.2331179715388907,94.89795918367348,WARNING,False,0.0,False
ACC_01571,17,4,0.2777777777777778,0.0009638706180851,0.0008646808510638,0.0095238095238095,10722.29,23753.44,18,36,4,17,595.6827777777777,320.2980048018803,0.0,1,18,False,normal,0.3584994774771733,0.0424947047951362,0.2320975684043585,94.85544217687077,WARNING,False,1.0,True
ACC_01420,18,6,0.3684210526315789,0.0006358330715982,0.0039880851063829,0.0036231884057971,9871.66,27015.16,22,57,6,18,448.71181818181816,252.90540576113327,0.0,1,22,False,normal,0.3471873115365684,0.0578354555250556,0.2314465691319633,94.81292517006804,WARNING,False,0.0,False
ACC_01373,11,7,0.6666666666666666,0.0005269273909916,0.0027855319148936,0.0,17052.42,16716.12,38,29,7,11,448.74789473684206,288.7671381239786,0.0526315789473684,2,38,False,normal,0.3590222021204632,0.0386168223677795,0.2308600502193897,94.7704081632653,WARNING,False,0.0,False
MULE_04_004,1,1,1.0,7.361510957468722e-05,0.0,0.0,9448.8,9727.74,1,1,1,1,9448.8,0.0,0.0,0,1,True,mule,0.3827912492140104,0.002046168294109,0.2304932168460498,94.7278911564626,WARNING,False,1.0,True
ACC_01942,13,6,0.5,0.0014298550514389,0.0018017021276595,0.0058479532163742,11239.78,32586.23,22,58,6,13,510.8990909090909,296.10027117449647,0.0,1,22,False,normal,0.3485729649865551,0.0524464037003977,0.2301223404720921,94.68537414965986,WARNING,False,1.0,True
ACC_01739,5,8,1.5,0.0005262664780836,0.0081693617021276,0.0,4511.1,10216.79,12,22,8,5,375.925,199.1606219977872,0.0,1,12,False,normal,0.3598638628670209,0.0335497058198925,0.2293382000481695,94.64285714285714,WARNING,False,0.0,False
ACC_00585,3,11,3.0,7.957342684523992e-05,0.0078391489361702,0.0109890109890109,13264.46,478.71,24,3,11,3,552.6858333333333,374.3819154973291,0.0,1,24,False,normal,0.3671495292601036,0.0200651714655393,0.2283157861422778,94.6003401360544,WARNING,False,0.0,False
ACC_01949,12,8,0.6923076923076923,0.0008214245043047,0.0075404255319148,0.0,8357.26,20912.34,18,41,8,12,464.2922222222222,327.75896045642617,0.0,2,17,False,normal,0.3641044976149074,0.0223868921932107,0.2274174554462287,94.5578231292517,WARNING,False,0.0,False
MULE_03_030,1,1,1.0,7.25556794641459e-05,0.0,0.0,8178.51,8575.35,1,1,1,1,8178.51,0.0,0.0,0,1,True,mule,0.3787199660785155,0.0002418956107082,0.2273287378913926,94.51530612244898,WARNING,False,1.0,True
ACC_01957,14,5,0.4,0.0010186484760068,0.0038323404255319,0.0058479532163742,18665.77,18707.31,30,37,5,14,622.1923333333333,448.4213638108181,0.0,1,30,False,normal,0.3521717731300795,0.0393728472073738,0.2270522027609972,94.47278911564626,WARNING,False,1.0,True
ACC_01094,9,2,0.3,0.0004834160105397,0.0,0.0,6522.75,17455.71,13,39,2,9,501.75,438.6122479100038,0.0,1,13,False,normal,0.3462209684962455,0.0482731220951237,0.2270418299357968,94.43027210884354,WARNING,False,0.0,False
ACC_00912,13,6,0.5,0.0010235198479373,0.0020440881763527,0.0175438596491228,11826.67,25291.6,26,42,6,13,454.8719230769231,333.29455616339413,0.0,2,26,False,normal,0.3673286636624059,0.0164360161378349,0.2269716046525775,94.3877551020408,WARNING,False,0.0,False
MULE_07_009,1,1,1.0,7.316466928700545e-05,0.0,0.0,9560.4,9814.02,1,1,1,1,9560.4,0.0,0.0,0,1,True,mule,0.3764729612096639,0.0023555807090338,0.2268260090094119,94.34523809523807,WARNING,False,1.0,True
ACC_00997,9,13,1.4,0.0005366464219464,0.0118927659574468,0.0086580086580086,15210.43,22507.86,28,42,13,9,543.2296428571428,462.4970752698886,0.0,1,27,False,normal,0.3589331878272373,0.0280601380935675,0.2265839679337694,94.30272108843538,WARNING,False,0.0,False
MULE_05_012,1,1,1.0,7.322224346558072e-05,0.0,0.0,9503.38,9891.98,1,1,1,1,9503.38,0.0,0.0,0,1,True,mule,0.3757365723567028,0.0021854202229303,0.2263161115031938,94.26020408163264,WARNING,False,1.0,True
MULE_03_010,1,1,1.0,7.270418539325007e-05,0.0,0.0,9513.63,9819.98,1,1,1,1,9513.63,0.0,0.0,0,1,True,mule,0.3750445569030363,0.0022165798379378,0.2259133660769969,94.21768707482994,WARNING,False,1.0,True
MULE_03_023,1,1,1.0,7.270913706246729e-05,0.0,0.0,9502.26,9861.48,1,1,1,1,9502.26,0.0,0.0,0,1,True,mule,0.3749860315418104,0.0021814730774659,0.2258642081560726,94.1751700680272,WARNING,False,1.0,True
ACC_00079,6,14,2.142857142857143,0.0001472042040884,0.008290623800793,0.0052631578947368,8366.48,1887.19,22,7,14,6,380.2945454545454,299.1860681395964,0.0,1,21,False,normal,0.3597712952064626,0.0228979402956316,0.2250219532421302,94.13265306122447,WARNING,False,0.0,False
MULE_02_030,1,1,1.0,7.33953090223068e-05,0.0,0.0,8208.21,8549.83,1,1,1,1,8208.21,0.0,0.0,0,1,True,mule,0.374384153343843,0.0002552358417349,0.2247325863429998,94.09013605442176,WARNING,False,1.0,True
MULE_02_006,1,1,1.0,7.362582582411432e-05,0.0,0.0,9429.88,9607.84,1,1,1,1,9429.88,0.0,0.0,0,1,True,mule,0.3727253453494428,0.0020031502302448,0.2244364673017636,94.04761904761904,WARNING,False,1.0,True
ACC_01673,8,13,1.5555555555555556,0.0003864938648515,0.0099591489361702,0.0095238095238095,10501.9,13580.95,24,23,13,8,437.57916666666665,275.3434741162496,0.0,2,24,False,normal,0.3691629504090502,0.0073166272196486,0.2244244211332896,94.00510204081633,WARNING,False,1.0,True
ACC_01033,14,9,0.6666666666666666,0.0008213921634334,0.0072037692406088,0.0079051383399209,12498.28,22145.96,30,40,9,14,416.6093333333334,272.3924875025303,0.0666666666666666,1,30,False,normal,0.3651467607790005,0.0121948881980913,0.2239660117466368,93.9625850340136,WARNING,False,0.0,False
MULE_03_048,1,1,1.0,7.26867853469381e-05,0.0,0.0,9524.46,9674.15,1,1,1,1,9524.46,0.0,0.0,0,1,True,mule,0.3710953471475193,0.0022576136006917,0.2235602537287883,93.92006802721087,WARNING,False,1.0,True
ACC_00684,3,11,3.0,0.0001364394008371,0.0009642553191489,0.0109890109890109,17605.68,2388.6,36,5,11,3,489.0466666666667,393.0447503274913,0.0,1,34,False,normal,0.354117312836321,0.0271142817598734,0.2233161004057419,93.87755102040816,WARNING,False,0.0,False
ACC_01316,3,11,3.0,0.0001424836812936,0.002595744680851,0.0,12012.85,1824.88,28,3,11,3,429.0303571428572,291.76484668158184,0.0,2,27,False,normal,0.3586819518131947,0.0196253110900157,0.2230592955239231,93.83503401360544,WARNING,False,0.0,False
ACC_01544,11,7,0.6666666666666666,0.0002730335999718,0.0014570212765957,0.0065359477124183,10267.08,7407.28,14,19,7,11,733.3628571428571,663.229737925051,0.0,1,14,False,normal,0.3002343256984867,0.1069982371083896,0.2229398902624478,93.79251700680273,WARNING,False,0.0,False
MULE_02_024,1,1,1.0,7.36337129974165e-05,0.0,0.0,9416.55,9644.04,1,1,1,1,9416.55,0.0,0.0,0,1,True,mule,0.3701867081013074,0.0019647970030033,0.2228979436619857,93.75,WARNING,False,1.0,True
ACC_01264,5,16,2.833333333333333,0.000257026386796,0.0036677610540229,0.0,16032.29,7105.96,33,13,16,5,485.82696969696974,389.8961245037328,0.0,1,33,False,normal,0.3425823414074718,0.0432283426656967,0.2228407419107617,93.70748299319727,WARNING,False,0.0,False
ACC_00190,12,2,0.2307692307692307,0.0008464887341631,0.0,0.0109890109890109,10575.39,25489.66,23,61,2,12,459.79956521739126,278.22191040897656,0.0,1,23,False,normal,0.3352302342447858,0.0535765951466459,0.2225687786055298,93.66496598639456,WARNING,False,0.0,False
ACC_00132,10,13,1.2727272727272727,0.0004594951742249,0.0088374468085106,0.0039525691699604,11735.89,15552.44,29,27,13,10,404.6858620689655,279.6642398805759,0.0,2,29,False,normal,0.3663438634887374,0.0059020127669324,0.2221671232000154,93.62244897959184,WARNING,False,0.0,False
ACC_00874,16,8,0.5294117647058824,0.000674824526118,0.0029982978723404,0.0144927536231884,10108.4,23805.0,23,62,8,16,439.495652173913,273.4308497063677,0.0434782608695652,1,22,False,normal,0.3347319012533194,0.052136686487436,0.221693815346966,93.57993197278913,WARNING,False,0.0,False
ACC_01449,16,10,0.6470588235294118,0.0008638791912664,0.0084425531914893,0.0061538461538461,14235.42,23232.51,25,49,10,16,569.4168,358.04640865070365,0.0,1,25,False,normal,0.3589605422784853,0.0148138891748314,0.2213018810370237,93.5374149659864,WARNING,False,1.0,True
ACC_00044,13,11,0.8571428571428571,0.0005681352812723,0.0048485106382978,0.0181159420289855,16521.44,16872.48,32,35,11,13,516.295,300.7999219071621,0.0,2,31,False,normal,0.358263613467806,0.0156956571406648,0.2212364309369495,93.49489795918367,WARNING,False,0.0,False
ACC_01064,9,5,0.6,0.0010160818110977,0.0014944680851063,0.0109890109890109,10145.92,33149.1,25,56,5,9,405.8368,266.1690443703024,0.08,1,24,False,normal,0.3387518807373227,0.0431031018723952,0.2204923691913517,93.45238095238096,WARNING,False,0.0,False
ACC_00283,12,3,0.3076923076923077,0.001003815757535,5.969385579669979e-06,0.0095238095238095,9391.21,28915.88,21,61,3,12,447.20047619047625,350.58584431599894,0.0,1,21,False,normal,0.3378056830734938,0.0434869137607945,0.2200781753484141,93.40986394557824,WARNING,False,0.0,False
ACC_01676,4,12,2.6,0.0005643975292333,0.0035004255319148,0.025,9034.52,4851.21,24,15,12,4,376.4383333333333,202.2509383364414,0.0,1,24,False,normal,0.338680328027053,0.0417564351424051,0.2199107708731938,93.36734693877553,WARNING,False,0.0,False
ACC_00223,11,13,1.1666666666666667,0.0010120866596752,0.0037531914893617,0.0072463768115942,15327.86,32277.76,29,60,13,11,528.5468965517241,316.4594154311491,0.0,1,29,False,normal,0.3303433554226035,0.0535778416018792,0.2196371498943138,93.3248299319728,WARNING,False,0.0,False
ACC_00155,2,10,3.6666666666666665,0.0001437097254568,0.0001029787234042,0.0,7714.94,1319.08,18,3,10,2,428.6077777777778,259.88262030375887,0.0,1,18,False,normal,0.3440083908111955,0.0330079685176735,0.2196082218937867,93.28231292517006,WARNING,False,0.0,False
ACC_00136,10,3,0.3636363636363636,0.0004344388351516,0.00172,0.0256410256410256,12542.91,10299.71,28,22,3,10,447.9610714285714,272.89073986893897,0.0357142857142857,2,27,False,normal,0.3415697578113773,0.0354148942823614,0.2191078123997709,93.23979591836736,WARNING,False,0.0,False
MULE_03_054,1,1,1.0,7.255858364797115e-05,0.0,0.0,8222.01,8599.69,1,1,1,1,8222.01,0.0,0.0,0,1,True,mule,0.3647002745919749,0.0002517533946841,0.2189208661130586,93.19727891156462,WARNING,False,1.0,True
ACC_01004,7,8,1.125,0.0007627129861853,5.106382978723404e-06,0.0285714285714285,17422.84,18354.04,37,36,8,7,470.88756756756754,324.470987843678,0.0,2,36,False,normal,0.3442550549492699,0.0306054699283077,0.218795220940885,93.15476190476193,WARNING,False,0.0,False
MULE_07_030,1,1,1.0,7.317502712474539e-05,0.0,0.0,9474.44,9876.3,1,1,1,1,9474.44,0.0,0.0,0,1,True,mule,0.3629355776894851,0.0021047601749202,0.2186032506836592,93.1122448979592,WARNING,False,1.0,True
ACC_01616,8,10,1.2222222222222223,0.0009851144491528,0.0020944015690956,0.0065359477124183,19179.98,21558.25,34,35,10,8,564.1170588235294,412.735619741268,0.0,2,34,False,normal,0.3462108747021543,0.0267892759482905,0.2184422352006088,93.06972789115646,WARNING,False,0.0,False
MULE_05_038,1,1,1.0,7.321779188624268e-05,0.0,0.0,9472.93,9865.92,1,1,1,1,9472.93,0.0,0.0,0,1,True,mule,0.3625750722483011,0.0021014506102771,0.2183856235930915,93.02721088435374,WARNING,False,1.0,True
ACC_01327,8,7,0.8888888888888888,0.0002219993770713,0.0013182978723404,0.0095238095238095,22313.2,10926.82,39,23,7,8,572.1333333333333,523.9962958001522,0.0512820512820512,1,39,False,normal,0.338542445526959,0.0369663274450134,0.2179119982941808,92.98469387755102,WARNING,False,0.0,False
ACC_00029,14,3,0.2666666666666666,0.0010206844755042,0.0002672340425531,0.0147058823529411,8835.95,21365.22,20,42,3,14,441.7975,259.2439076658159,0.0,1,20,False,normal,0.3423236077783436,0.0304161164203438,0.2175606112351437,92.9421768707483,WARNING,False,0.0,False
ACC_00968,9,11,1.2,0.0004009285076807,0.0104391489361702,0.0052631578947368,20433.63,12516.29,35,31,11,9,583.818,393.4660673971024,0.0285714285714285,1,34,False,normal,0.3512133954214206,0.0158356688909925,0.2170623048092494,92.8996598639456,WARNING,False,0.0,False
ACC_00937,13,12,0.9285714285714286,0.0006036303302463,0.0068903764976762,0.0133333333333333,15462.16,17142.8,33,40,12,13,468.55030303030304,310.3955391259357,0.0303030303030303,1,33,False,normal,0.3521610790534683,0.0135814691834303,0.2167292351054531,92.85714285714286,WARNING,False,0.0,False
ACC_01428,3,11,3.0,0.0001770696324153,0.0075208510638297,0.0109890109890109,12506.46,2355.82,26,6,11,3,481.0176923076923,296.5629748476056,0.0384615384615384,1,26,False,normal,0.3490661433800354,0.0181384645293223,0.2166950718397501,92.81462585034014,WARNING,False,0.0,False
ACC_01347,10,12,1.181818181818182,0.0008653331100365,0.0015179294759732,0.0043290043290043,18796.94,20882.43,34,42,12,10,552.8511764705881,372.9917640472224,0.0,2,33,False,normal,0.3472709868464367,0.0207932725796781,0.2166799011397332,92.7721088435374,WARNING,False,0.0,False
ACC_01518,17,11,0.6666666666666666,0.0008965483824716,0.0025727659574468,0.0026455026455026,12883.72,23274.94,27,50,11,17,477.1748148148148,440.9838763175812,0.0,1,27,False,normal,0.3387606436731001,0.0332065796622226,0.2165390180687491,92.7295918367347,WARNING,False,0.0,False
ACC_00037,2,6,2.333333333333333,8.248866295215826e-05,0.0018782978723404,0.0,12821.83,557.01,24,2,6,2,534.2429166666667,417.0588114244505,0.0,2,24,False,normal,0.3447538373042332,0.0240929056932095,0.2164894646598238,92.68707482993196,WARNING,False,0.0,False
ACC_00405,8,13,1.5555555555555556,0.0004345037124694,0.0060553191489361,0.0047619047619047,21707.11,9902.35,37,23,13,8,586.6786486486486,373.2757436694916,0.0,1,36,False,normal,0.3501652703887793,0.0150660936339674,0.2161255996868546,92.64455782312923,WARNING,False,0.0,False
ACC_00659,4,2,0.6,0.0001308857277271,0.0,0.0,9222.89,2368.2000000000003,23,6,2,4,400.9952173913043,299.4524202131976,0.0869565217391304,1,22,False,normal,0.3433213968804654,0.0251937613012144,0.216070342648765,92.60204081632652,WARNING,False,0.0,False
ACC_00959,7,7,1.0,0.0004725965072931,0.0139012765957446,0.0439560439560439,8642.0,9084.73,19,15,7,7,454.8421052631579,378.8499848456429,0.0,1,19,False,normal,0.3273327593987086,0.0470119783523206,0.2152044469801534,92.5595238095238,WARNING,False,0.0,False
ACC_00668,1,10,5.5,7.306738552814796e-05,0.0014068085106382,0.0,12366.53,63.65,25,1,10,1,494.6612,368.9893532375517,0.0,1,25,False,normal,0.3354722115598355,0.0346907246395953,0.2151596167917394,92.51700680272108,WARNING,False,0.0,False
ACC_01693,13,8,0.6428571428571429,0.0006005025592098,0.0080306382978723,0.019047619047619,13919.32,15778.62,27,28,8,13,515.5303703703704,347.3211103961011,0.037037037037037,2,26,False,normal,0.347142867151271,0.0147085871252293,0.2141691551408543,92.47448979591836,WARNING,False,0.0,False
MULE_03_045,1,1,1.0,7.268900345611275e-05,0.0,0.0,9472.76,9692.74,1,1,1,1,9472.76,0.0,0.0,0,1,True,mule,0.3547214658219442,0.0021096929786353,0.2136767566846206,92.43197278911563,WARNING,False,1.0,True
ACC_01292,16,4,0.2941176470588235,0.0008070878352765,0.0003778723404255,0.0052631578947368,13474.98,21261.18,22,42,4,16,612.4990909090909,328.5849469918097,0.0,1,20,False,normal,0.3308360001948703,0.037800388284274,0.2136217554306318,92.38945578231292,WARNING,False,0.0,False
