transaction_id,timestamp,sender_account,receiver_account,amount,device_id
52c968b0,2025-01-02 04:36:00,ACC_01258,ACC_01981,798.59,DEV_330
07d0aca3,2025-01-02 04:38:00,ACC_01141,ACC_00863,37.31,DEV_506
8011cc34,2025-01-02 04:42:00,ACC_00777,ACC_00584,344.87,DEV_473
a2db039f,2025-01-02 04:46:00,ACC_01529,ACC_01234,562.46,DEV_634
2e83287f,2025-01-02 04:52:00,ACC_01404,ACC_00942,865.64,DEV_369
e4ad6f8b,2025-01-02 04:54:00,ACC_00108,ACC_00849,67.41,DEV_95
830ec573,2025-01-02 04:54:00,ACC_00841,ACC_00578,1713.26,DEV_520
467f5503,2025-01-02 05:06:00,ACC_01479,ACC_00556,292.57,DEV_288
107d37b8,2025-01-02 05:09:00,ACC_01597,ACC_00733,126.94,DEV_47
8133d2e4,2025-01-02 05:11:00,ACC_01720,ACC_01262,343.59,DEV_643
a2e6079c,2025-01-02 05:14:00,ACC_01690,ACC_01870,226.94,DEV_344
2183cf6a,2025-01-02 05:16:00,ACC_01160,ACC_00376,163.32,DEV_426
0563bd93,2025-01-02 05:23:00,ACC_01845,ACC_00328,388.4,DEV_36
c322e12a,2025-01-02 05:27:00,ACC_01499,ACC_01447,595.77,DEV_253
b2e66797,2025-01-02 05:28:00,ACC_01498,ACC_00496,544.79,DEV_338
4d32c6b6,2025-01-02 05:31:00,ACC_00223,ACC_01836,962.08,DEV_519
aa0c6fab,2025-01-02 05:34:00,ACC_00740,ACC_01087,1135.23,DEV_519
a20e1443,2025-01-02 05:35:00,ACC_00782,ACC_01151,539.24,DEV_650
7b0e1d18,2025-01-02 05:44:00,ACC_01413,ACC_00597,377.93,DEV_416
03c1549f,2025-01-02 05:49:00,ACC_01590,ACC_00335,283.6,DEV_13
1c1402fb,2025-01-02 05:58:00,ACC_01906,ACC_00655,276.61,DEV_189
6dd49e71,2025-01-02 05:59:00,ACC_01189,ACC_01918,585.28,DEV_268
d7f418f1,2025-01-02 06:03:00,ACC_01416,ACC_00517,874.97,DEV_135
b6dec640,2025-01-02 06:06:00,ACC_01792,ACC_01152,1007.89,DEV_518
a0d34613,2025-01-02 06:19:00,ACC_01379,ACC_00695,428.04,DEV_738
b553af69,2025-01-02 06:25:00,ACC_01912,ACC_00560,1282.56,DEV_404
d0e854bb,2025-01-02 06:27:00,ACC_00880,ACC_00215,384.7,DEV_163
3ec64b63,2025-01-02 06:31:00,ACC_00664,ACC_01317,137.08,DEV_265
126448be,2025-01-02 06:31:00,ACC_01797,ACC_01874,617.67,DEV_323
4e050035,2025-01-02 06:37:00,ACC_01085,ACC_00379,236.17,DEV_275
4518fb2c,2025-01-02 06:42:00,ACC_00790,ACC_01077,227.14,DEV_551
12b2e266,2025-01-02 06:45:00,ACC_00012,ACC_00541,445.8,DEV_823
ad6d1d8c,2025-01-02 06:46:00,ACC_00896,ACC_00156,419.78,DEV_150
dee04540,2025-01-02 06:47:00,ACC_01027,ACC_00958,421.49,DEV_103
1f3e46f9,2025-01-02 06:48:00,ACC_01407,ACC_01658,175.61,DEV_492
521e1873,2025-01-02 06:56:00,ACC_00810,ACC_00838,758.43,DEV_86
5dc014e3,2025-01-02 06:57:00,ACC_00042,ACC_01177,113.22,DEV_474
a71ccae3,2025-01-02 06:58:00,ACC_01664,ACC_00491,686.61,DEV_398
780af09b,2025-01-02 07:03:00,ACC_00089,ACC_01159,120.71,DEV_154
400836a1,2025-01-02 07:12:00,ACC_01355,ACC_01195,296.26,DEV_604
85ba84b9,2025-01-02 07:36:00,ACC_01847,ACC_01698,811.79,DEV_892
33445729,2025-01-02 07:53:00,ACC_01642,ACC_00225,49.53,DEV_87
9c51e2b7,2025-01-02 07:54:00,ACC_00379,ACC_00679,89.8,DEV_377
84f9a5a5,2025-01-02 07:57:00,ACC_00346,ACC_00199,1507.44,DEV_717
94029165,2025-01-02 08:02:00,ACC_00901,ACC_00941,297.43,DEV_187
dfee0523,2025-01-02 08:03:00,ACC_01683,ACC_01911,71.02,DEV_271
9762d113,2025-01-02 08:04:00,ACC_00549,ACC_01220,754.08,DEV_207
79011afb,2025-01-02 08:06:00,ACC_00165,ACC_01882,235.49,DEV_325
6a740f78,2025-01-02 08:07:00,ACC_00521,ACC_00031,1143.45,DEV_19
73a83a59,2025-01-02 08:12:00,ACC_01481,ACC_00903,311.53,DEV_545
0f13ddd6,2025-01-02 08:15:00,ACC_01961,ACC_00473,285.54,DEV_559
eb92472a,2025-01-02 08:27:00,ACC_01618,ACC_01423,445.39,DEV_64
8b6e65aa,2025-01-02 08:28:00,ACC_01762,ACC_00900,1037.6,DEV_411
f9097fd3,2025-01-02 08:29:00,ACC_01919,ACC_01869,308.81,DEV_102
bb3a98fa,2025-01-02 08:33:00,ACC_00545,ACC_00325,188.29,DEV_429
b9571736,2025-01-02 08:33:00,ACC_01887,ACC_00182,67.32,DEV_215
3154894f,2025-01-02 08:54:00,ACC_00261,ACC_00226,611.62,DEV_683
114f4364,2025-01-02 09:13:00,ACC_01756,ACC_00350,480.3,DEV_595
9afdf182,2025-01-02 09:15:00,ACC_00008,ACC_00591,342.63,DEV_460
befa6550,2025-01-02 09:15:00,ACC_01565,ACC_00182,807.57,DEV_815
c27dc1ef,2025-01-02 09:20:00,ACC_00287,ACC_01201,905.78,DEV_421
9bf62549,2025-01-02 09:21:00,ACC_01096,ACC_01066,469.98,DEV_347
b19c606d,2025-01-02 09:22:00,ACC_01921,ACC_01262,606.92,DEV_180
b37264b2,2025-01-02 09:26:00,ACC_00456,ACC_00974,374.59,DEV_640
3a8bdaa4,2025-01-02 09:27:00,ACC_01358,ACC_00367,493.76,DEV_108
26d86d89,2025-01-02 09:38:00,ACC_01340,ACC_01562,150.36,DEV_834
92124408,2025-01-02 09:45:00,ACC_01986,ACC_00710,1185.98,DEV_280
651d87ed,2025-01-02 09:51:00,ACC_00089,ACC_00682,483.25,DEV_354
2374da66,2025-01-02 09:57:00,ACC_00450,ACC_00105,995.46,DEV_695
6e9bbb96,2025-01-02 09:57:00,ACC_00984,ACC_01570,695.55,DEV_261
e582457a,2025-01-02 09:59:00,ACC_01446,ACC_01347,366.55,DEV_462
e7c8a2aa,2025-01-02 10:06:00,ACC_01953,ACC_00314,202.28,DEV_595
df8c2a56,2025-01-02 10:17:00,ACC_01868,ACC_00678,860.19,DEV_598
e5abbd7b,2025-01-02 10:17:00,ACC_00700,ACC_01631,539.21,DEV_571
87c4162a,2025-01-02 10:18:00,ACC_00206,ACC_00747,323.76,DEV_40
6c61f960,2025-01-02 10:20:00,ACC_01035,ACC_01138,1790.56,DEV_286
3fc39f84,2025-01-02 10:21:00,ACC_01778,ACC_01326,675.67,DEV_493
aa8284b2,2025-01-02 10:26:00,ACC_01750,ACC_00338,123.57,DEV_841
52311441,2025-01-02 10:35:00,ACC_01368,ACC_00827,296.85,DEV_807
7d4b013b,2025-01-02 10:48:00,ACC_01027,ACC_00183,764.2,DEV_603
0ac61feb,2025-01-02 10:48:00,ACC_01784,ACC_00773,272.3,DEV_436
f28d6654,2025-01-02 10:48:00,ACC_01847,ACC_01456,470.83,DEV_261
5842d8f8,2025-01-02 10:50:00,ACC_00243,ACC_01996,50.42,DEV_775
1dbec2b4,2025-01-02 10:55:00,ACC_01378,ACC_01789,164.8,DEV_791
77f9494f,2025-01-02 11:05:00,ACC_01415,ACC_00755,470.41,DEV_823
45c6209f,2025-01-02 11:06:00,ACC_01600,ACC_00243,685.08,DEV_610
c1b40e14,2025-01-02 11:07:00,ACC_01778,ACC_00115,1536.25,DEV_652
179fcc17,2025-01-02 11:13:00,ACC_00138,ACC_01340,383.56,DEV_365
32ca77ac,2025-01-02 11:17:00,ACC_00031,ACC_01053,1078.68,DEV_318
baf39dd0,2025-01-02 11:49:00,ACC_00184,ACC_00374,613.36,DEV_237
70d211f5,2025-01-02 12:11:00,ACC_00203,ACC_00538,388.51,DEV_683
0992f25f,2025-01-02 12:12:00,ACC_00173,ACC_00772,500.47,DEV_151
c6955df5,2025-01-02 12:17:00,ACC_01589,ACC_01740,359.05,DEV_688
b6aae8ff,2025-01-02 12:21:00,ACC_00256,ACC_01509,251.4,DEV_490
28d97969,2025-01-02 12:25:00,ACC_01602,ACC_00436,736.14,DEV_375
5ca3237c,2025-01-02 12:32:00,ACC_01886,ACC_00139,176.22,DEV_664
a2f9c020,2025-01-02 12:43:00,ACC_00588,ACC_01187,71.35,DEV_444
717c5d62,2025-01-02 12:44:00,ACC_01759,ACC_01788,419.11,DEV_109
e49cdae9,2025-01-02 12:48:00,ACC_00934,ACC_01160,680.93,DEV_866
6b46e446,2025-01-02 12:58:00,ACC_01610,ACC_00666,182.99,DEV_816
33539bc8,2025-01-02 13:13:00,ACC_01752,ACC_01521,488.79,DEV_377
dd4748be,2025-01-02 13:17:00,ACC_01498,ACC_01520,414.48,DEV_86
6e1e7ac8,2025-01-02 13:18:00,ACC_01278,ACC_01280,222.8,DEV_92
86e21a88,2025-01-02 13:22:00,ACC_01279,ACC_00057,481.65,DEV_202
2d7f5e7f,2025-01-02 13:25:00,ACC_01102,ACC_00210,272.62,DEV_755
136eb9ed,2025-01-02 13:32:00,ACC_00973,ACC_01682,719.72,DEV_256
ed2b18dc,2025-01-02 13:38:00,ACC_01020,ACC_01906,304.91,DEV_771
59e5e862,2025-01-02 13:44:00,ACC_00218,ACC_00527,925.07,DEV_530
0e06e7c8,2025-01-02 13:50:00,ACC_00382,ACC_01423,215.95,DEV_541
d791a75d,2025-01-02 13:56:00,ACC_01656,ACC_01506,244.76,DEV_521
719e7c74,2025-01-02 14:06:00,ACC_00996,ACC_01216,276.43,DEV_528
d44484de,2025-01-02 14:08:00,ACC_01226,ACC_01382,1208.23,DEV_225
a82ffc4b,2025-01-02 14:16:00,ACC_01532,ACC_00421,495.86,DEV_790
4bc603b5,2025-01-02 14:17:00,ACC_00634,ACC_00874,249.64,DEV_59
1a4fa4c8,2025-01-02 14:21:00,ACC_01737,ACC_00912,458.45,DEV_691
17c34bef,2025-01-02 14:32:00,ACC_01461,ACC_00418,93.07,DEV_796
18ce0dd6,2025-01-02 14:39:00,ACC_00385,ACC_00712,1972.58,DEV_438
c83becad,2025-01-02 14:45:00,ACC_01760,ACC_01315,302.52,DEV_322
af623524,2025-01-02 15:06:00,ACC_01279,ACC_00057,331.17,DEV_850
6f1afade,2025-01-02 15:07:00,ACC_01817,ACC_00722,374.65,DEV_40
9e922b46,2025-01-02 15:10:00,ACC_01402,ACC_00817,203.16,DEV_353
53a29468,2025-01-02 15:19:00,ACC_00806,ACC_00591,510.34,DEV_126
62db4f10,2025-01-02 15:19:00,ACC_00167,ACC_01670,356.72,DEV_594
0bb32802,2025-01-02 15:26:00,ACC_01066,ACC_00196,309.44,DEV_765
c1101b29,2025-01-02 15:29:00,ACC_00512,ACC_00940,670.27,DEV_548
a3fe7eb0,2025-01-02 15:41:00,ACC_00115,ACC_01799,263.9,DEV_160
065289d5,2025-01-02 15:42:00,ACC_00564,ACC_01440,393.52,DEV_323
dfefbadc,2025-01-02 16:02:00,ACC_01345,ACC_00342,107.33,DEV_860
29cefac7,2025-01-02 16:02:00,ACC_01077,ACC_01051,117.08,DEV_212
5c96d223,2025-01-02 16:06:00,ACC_01319,ACC_01277,1165.16,DEV_450
8d0e8999,2025-01-02 16:07:00,ACC_01725,ACC_00718,692.46,DEV_415
6f65c3f5,2025-01-02 16:08:00,ACC_01202,ACC_01321,835.35,DEV_546
c0b3dd5b,2025-01-02 16:20:00,ACC_00776,ACC_01266,584.49,DEV_352
a0f39805,2025-01-02 16:24:00,ACC_01123,ACC_00130,366.3,DEV_159
feeac432,2025-01-02 16:30:00,ACC_01240,ACC_01810,745.04,DEV_100
d82dbbe5,2025-01-02 16:36:00,ACC_00269,ACC_00064,460.17,DEV_175
2c64f8ef,2025-01-02 16:57:00,ACC_00642,ACC_01435,628.29,DEV_900
b5cf7650,2025-01-02 17:02:00,ACC_00850,ACC_00228,575.9,DEV_334
fd9938d3,2025-01-02 17:13:00,ACC_01304,ACC_01926,245.47,DEV_719
649bd524,2025-01-02 17:17:00,ACC_00139,ACC_00218,628.85,DEV_866
4113adb5,2025-01-02 17:19:00,ACC_00307,ACC_01588,208.83,DEV_312
f773b09d,2025-01-02 17:20:00,ACC_00804,ACC_00719,1464.43,DEV_453
843168c6,2025-01-02 17:23:00,ACC_01642,ACC_00674,864.28,DEV_577
7fc936f2,2025-01-02 17:23:00,ACC_00369,ACC_01576,373.08,DEV_565
f7532e20,2025-01-02 17:25:00,ACC_00611,ACC_00798,786.21,DEV_273
000f7c1d,2025-01-02 17:26:00,ACC_01664,ACC_01494,256.28,DEV_455
9ec5fdbe,2025-01-02 17:29:00,ACC_01743,ACC_01289,788.73,DEV_154
5c6b7187,2025-01-02 17:30:00,ACC_01755,ACC_00451,1541.86,DEV_719
1dbdf587,2025-01-02 17:32:00,ACC_01628,ACC_01357,111.11,DEV_186
9d732bf0,2025-01-02 17:34:00,ACC_01465,ACC_01621,508.64,DEV_86
c31920eb,2025-01-02 17:44:00,ACC_00469,ACC_01553,175.57,DEV_599
5ae77aa5,2025-01-02 17:57:00,ACC_00967,ACC_00438,846.99,DEV_324
f1f6f679,2025-01-02 17:58:00,ACC_01646,ACC_00455,554.97,DEV_578
fc54c820,2025-01-02 18:01:00,ACC_01657,ACC_00113,576.26,DEV_322
19869dba,2025-01-02 18:02:00,ACC_01820,ACC_01125,134.26,DEV_844
2e9accb1,2025-01-02 18:03:00,ACC_00182,ACC_00248,393.0,DEV_816
3cfa371c,2025-01-02 18:06:00,ACC_01038,ACC_00956,1798.86,DEV_763
f9f18221,2025-01-02 18:17:00,ACC_00679,ACC_00690,211.5,DEV_371
9c4f77e5,2025-01-02 18:27:00,ACC_01495,ACC_00893,359.71,DEV_521
1170d043,2025-01-02 18:43:00,ACC_01645,ACC_00020,401.73,DEV_666
bd19a570,2025-01-02 18:45:00,ACC_00757,ACC_00753,806.16,DEV_437
7f8a416e,2025-01-02 18:58:00,ACC_00984,ACC_00211,956.93,DEV_49
4b497f5f,2025-01-02 19:02:00,ACC_00641,ACC_01317,183.84,DEV_293
106fdca4,2025-01-02 19:03:00,ACC_00196,ACC_01636,84.77,DEV_594
f5e35a65,2025-01-02 19:04:00,ACC_01419,ACC_00780,35.87,DEV_46
e95ca33b,2025-01-02 19:05:00,ACC_00073,ACC_01515,239.38,DEV_896
1b08dbb3,2025-01-02 19:15:00,ACC_00022,ACC_00436,119.46,DEV_847
b8af846e,2025-01-02 19:17:00,ACC_00713,ACC_00964,213.28,DEV_522
b416d783,2025-01-02 19:18:00,ACC_01356,ACC_00477,624.61,DEV_785
71dbb8aa,2025-01-02 19:23:00,ACC_01292,ACC_00106,97.8,DEV_109
4598fca1,2025-01-02 19:32:00,ACC_01513,ACC_00013,397.11,DEV_667
0d363de0,2025-01-02 19:38:00,ACC_00957,ACC_00642,305.08,DEV_537
4770556d,2025-01-02 19:42:00,ACC_01400,ACC_01364,194.24,DEV_493
78124ad0,2025-01-02 19:43:00,ACC_00652,ACC_01096,589.08,DEV_143
8440fefa,2025-01-02 19:48:00,ACC_00333,ACC_01565,517.28,DEV_531
f060757c,2025-01-02 19:59:00,ACC_00417,ACC_00162,1422.49,DEV_827
13aa5fbe,2025-01-02 20:01:00,ACC_01315,ACC_00857,1389.07,DEV_363
8debf1dc,2025-01-02 20:09:00,ACC_00010,ACC_01980,255.0,DEV_678
969112cc,2025-01-02 20:14:00,ACC_01785,ACC_01692,401.16,DEV_252
17ed8fe1,2025-01-02 20:16:00,ACC_01224,ACC_00833,110.38,DEV_380
525fe955,2025-01-02 20:20:00,ACC_01335,ACC_01353,846.71,DEV_540
f836ca89,2025-01-02 20:24:00,ACC_00640,ACC_00294,210.36,DEV_476
649b85c3,2025-01-02 20:25:00,ACC_00985,ACC_00561,266.07,DEV_33
228aba28,2025-01-02 20:32:00,ACC_00579,ACC_01027,238.05,DEV_837
33b58a14,2025-01-02 20:42:00,ACC_00923,ACC_00321,76.56,DEV_899
9f424476,2025-01-02 20:45:00,ACC_00729,ACC_00926,796.68,DEV_821
5f2158b9,2025-01-02 20:52:00,ACC_01772,ACC_01563,685.39,DEV_520
d686b94f,2025-01-02 20:52:00,ACC_01469,ACC_01641,318.91,DEV_576
e222f118,2025-01-02 21:11:00,ACC_00905,ACC_01465,590.45,DEV_795
e446070e,2025-01-02 21:21:00,ACC_00050,ACC_01567,69.04,DEV_159
b05344d8,2025-01-02 21:30:00,ACC_01616,ACC_01451,127.25,DEV_625
437a1acf,2025-01-02 21:31:00,ACC_00592,ACC_01423,609.56,DEV_781
06a5fe3e,2025-01-02 21:35:00,ACC_01809,ACC_00587,946.94,DEV_330
bc592bd5,2025-01-02 21:36:00,ACC_01150,ACC_01862,514.68,DEV_649
7534cf29,2025-01-02 21:41:00,ACC_00266,ACC_00243,503.29,DEV_745
29a98060,2025-01-02 21:50:00,ACC_00802,ACC_00971,205.41,DEV_867
8a8408f4,2025-01-02 21:58:00,ACC_01818,ACC_00868,1526.53,DEV_508
6625d6c2,2025-01-02 21:59:00,ACC_00071,ACC_00098,201.9,DEV_666
046bc0c2,2025-01-02 21:59:00,ACC_01584,ACC_00044,265.42,DEV_106
5105df6d,2025-01-02 22:02:00,ACC_01448,ACC_00447,1035.98,DEV_414
00798c6f,2025-01-02 22:03:00,ACC_01637,ACC_00982,822.37,DEV_2
136385ea,2025-01-02 22:08:00,ACC_00742,ACC_00165,238.09,DEV_391
fe5788ca,2025-01-02 22:25:00,ACC_01941,ACC_00183,1287.37,DEV_575
d294e815,2025-01-02 22:38:00,ACC_01787,ACC_00270,284.58,DEV_189
9522c72b,2025-01-02 22:43:00,ACC_01389,ACC_01382,163.39,DEV_509
b45c0bef,2025-01-02 22:54:00,ACC_00327,ACC_01569,263.15,DEV_616
eca90212,2025-01-02 22:58:00,ACC_00702,ACC_00110,810.1,DEV_158
a1623161,2025-01-02 23:08:00,ACC_01784,ACC_00773,281.19,DEV_619
f905e30a,2025-01-02 23:21:00,ACC_00402,ACC_00854,552.14,DEV_67
57670e31,2025-01-02 23:25:00,ACC_01694,ACC_00551,684.98,DEV_3
d6745746,2025-01-02 23:33:00,ACC_00831,ACC_01113,310.9,DEV_342
20573f5f,2025-01-02 23:36:00,ACC_00905,ACC_01465,1043.63,DEV_563
917842f0,2025-01-02 23:36:00,ACC_01131,ACC_00241,342.03,DEV_707
0e80cc02,2025-01-02 23:37:00,ACC_01291,ACC_00208,467.31,DEV_737
52c2aac2,2025-01-02 23:45:00,ACC_00349,ACC_01597,434.17,DEV_216
5330e508,2025-01-02 23:46:00,ACC_01705,ACC_00318,83.35,DEV_622
7d642cdf,2025-01-02 23:55:00,ACC_01809,ACC_00587,329.74,DEV_13
06215c4b,2025-01-03 00:09:00,ACC_01830,ACC_00496,536.57,DEV_644
926b726f,2025-01-03 00:12:00,ACC_00492,ACC_00665,552.44,DEV_310
e8e6a46e,2025-01-03 00:12:00,ACC_00965,ACC_01196,308.92,DEV_728
243e4c8e,2025-01-03 00:13:00,ACC_01530,ACC_00544,441.31,DEV_537
216b79f6,2025-01-03 00:14:00,ACC_01308,ACC_00755,352.38,DEV_887
01805bfc,2025-01-03 00:15:00,ACC_00771,ACC_01724,71.1,DEV_649
aa61892f,2025-01-03 00:20:00,ACC_00172,ACC_01794,105.48,DEV_384
26e8e47c,2025-01-03 00:33:00,ACC_01573,ACC_01671,1069.83,DEV_114
75822b35,2025-01-03 00:43:00,ACC_01811,ACC_00755,365.43,DEV_474
0e715570,2025-01-03 00:44:00,ACC_01101,ACC_00603,285.27,DEV_109
79a79a91,2025-01-03 00:49:00,ACC_01735,ACC_00178,361.17,DEV_681
fd81304c,2025-01-03 00:50:00,ACC_00924,ACC_00961,879.43,DEV_623
47164117,2025-01-03 00:53:00,ACC_01751,ACC_00786,463.25,DEV_41
fb246a31,2025-01-03 00:57:00,ACC_01288,ACC_01736,381.69,DEV_702
111ad8f5,2025-01-03 00:57:00,ACC_01636,ACC_01097,219.22,DEV_276
e748c7ef,2025-01-03 00:58:00,ACC_01745,ACC_00988,118.64,DEV_493
89d4b9bc,2025-01-03 01:04:00,ACC_01325,ACC_01869,262.83,DEV_542
bdf572b5,2025-01-03 01:08:00,ACC_01920,ACC_01148,415.26,DEV_444
cf04bed8,2025-01-03 01:08:00,ACC_00038,ACC_01324,115.71,DEV_887
0143e6e6,2025-01-03 01:10:00,ACC_00339,ACC_00439,100.34,DEV_602
d5df67da,2025-01-03 01:19:00,ACC_01592,ACC_00296,969.1,DEV_285
a05dabe8,2025-01-03 01:24:00,ACC_00333,ACC_00844,143.32,DEV_860
9f4b89a0,2025-01-03 01:29:00,ACC_00551,ACC_00630,372.01,DEV_202
bbb2c9f6,2025-01-03 01:30:00,ACC_01782,ACC_01987,706.71,DEV_778
e363ab5d,2025-01-03 01:38:00,ACC_01491,ACC_01495,116.74,DEV_225
b4c1a0e2,2025-01-03 01:42:00,ACC_01737,ACC_00660,308.83,DEV_47
5c85ce0f,2025-01-03 01:43:00,ACC_00915,ACC_00876,875.73,DEV_446
584617d6,2025-01-03 01:44:00,ACC_00221,ACC_01598,312.5,DEV_199
6fb4b8d4,2025-01-03 01:48:00,ACC_00443,ACC_01446,703.45,DEV_606
7cd63b95,2025-01-03 01:51:00,ACC_01813,ACC_00962,229.39,DEV_280
e98fbe26,2025-01-03 01:53:00,ACC_01892,ACC_01949,143.9,DEV_256
b36bab26,2025-01-03 01:56:00,ACC_00610,ACC_01528,798.71,DEV_33
a9dd2b67,2025-01-03 02:00:00,ACC_00548,ACC_01421,174.06,DEV_337
c1da8cd7,2025-01-03 02:02:00,ACC_01355,ACC_00952,268.24,DEV_62
323d13bd,2025-01-03 02:07:00,ACC_00179,ACC_01057,595.35,DEV_540
23043f33,2025-01-03 02:08:00,ACC_00696,ACC_00240,165.47,DEV_792
d5f48af2,2025-01-03 02:24:00,ACC_00908,ACC_01749,1339.36,DEV_532
da39f335,2025-01-03 02:25:00,ACC_01103,ACC_01015,281.12,DEV_133
8115ea17,2025-01-03 02:25:00,ACC_01796,ACC_00850,113.55,DEV_84
ff5ed3d9,2025-01-03 02:28:00,ACC_01461,ACC_00310,96.35,DEV_513
869d14f3,2025-01-03 02:32:00,ACC_00748,ACC_00685,96.94,DEV_603
620dfab7,2025-01-03 02:42:00,ACC_00007,ACC_01866,299.72,DEV_42
54aa3eb5,2025-01-03 02:50:00,ACC_01004,ACC_00101,112.55,DEV_76
6f6acbea,2025-01-03 02:55:00,ACC_01326,ACC_00581,162.72,DEV_348
2a90cdb7,2025-01-03 02:56:00,ACC_01220,ACC_00414,633.09,DEV_630
63e357e9,2025-01-03 02:57:00,ACC_00218,ACC_01908,752.7,DEV_878
656ba087,2025-01-03 03:09:00,ACC_00396,ACC_01280,429.53,DEV_763
c5af6b98,2025-01-03 03:09:00,ACC_00373,ACC_01746,326.11,DEV_288
76882305,2025-01-03 03:21:00,ACC_01825,ACC_00005,359.33,DEV_640
d6746023,2025-01-03 03:31:00,ACC_01200,ACC_01569,400.04,DEV_400
73021f71,2025-01-03 03:36:00,ACC_01981,ACC_00150,264.82,DEV_123
186cb736,2025-01-03 03:43:00,ACC_01221,ACC_01540,1067.27,DEV_48
44b2d659,2025-01-03 03:45:00,ACC_00929,ACC_01051,731.26,DEV_760
418e743e,2025-01-03 03:57:00,ACC_01844,ACC_01237,558.82,DEV_808
7d369bbe,2025-01-03 04:01:00,ACC_00313,ACC_00065,1414.68,DEV_138
29c73417,2025-01-03 04:04:00,ACC_01850,ACC_00256,294.01,DEV_316
97180b22,2025-01-03 04:11:00,ACC_00995,ACC_01057,300.72,DEV_758
f2f70c6d,2025-01-03 04:12:00,ACC_00568,ACC_00432,297.51,DEV_16
4cb9fdc6,2025-01-03 04:34:00,ACC_00169,ACC_01904,238.97,DEV_439
56a042d0,2025-01-03 04:38:00,ACC_00228,ACC_01291,565.8,DEV_22
18d95ae6,2025-01-03 05:04:00,ACC_00884,ACC_01218,267.48,DEV_171
8d1e328f,2025-01-03 05:06:00,ACC_00836,ACC_00760,945.24,DEV_780
d76bf7a9,2025-01-03 05:11:00,ACC_01640,ACC_00053,525.84,DEV_864
19b97c28,2025-01-03 05:13:00,ACC_01757,ACC_01092,473.79,DEV_841
9b832a3f,2025-01-03 05:19:00,ACC_01405,ACC_01323,618.0,DEV_695
5c0c2506,2025-01-03 05:19:00,ACC_00498,ACC_00768,572.14,DEV_318
be13eb8a,2025-01-03 05:39:00,ACC_01135,ACC_01677,622.01,DEV_630
1cd518ef,2025-01-03 05:42:00,ACC_01976,ACC_00940,740.37,DEV_29
f58a3968,2025-01-03 05:43:00,ACC_00349,ACC_00160,265.96,DEV_507
16bcb713,2025-01-03 05:44:00,ACC_00365,ACC_01073,811.92,DEV_496
462d5210,2025-01-03 05:44:00,ACC_00739,ACC_00788,337.42,DEV_516
dec987e2,2025-01-03 05:52:00,ACC_01080,ACC_00055,184.35,DEV_228
8476da0b,2025-01-03 05:55:00,ACC_00961,ACC_01169,129.32,DEV_736
77255b55,2025-01-03 06:14:00,ACC_01725,ACC_00718,1373.82,DEV_554
41865fa8,2025-01-03 06:20:00,ACC_01765,ACC_01671,125.53,DEV_310
8700f59e,2025-01-03 06:21:00,ACC_00213,ACC_00614,549.33,DEV_892
5da3f64a,2025-01-03 06:25:00,ACC_00948,ACC_00831,395.59,DEV_450
f7dbaee4,2025-01-03 06:29:00,ACC_01606,ACC_00249,1081.64,DEV_441
e7c9fa51,2025-01-03 06:31:00,ACC_01363,ACC_01118,92.55,DEV_617
0817a778,2025-01-03 06:31:00,ACC_01275,ACC_00462,73.46,DEV_586
1d8adcdf,2025-01-03 06:38:00,ACC_00910,ACC_01385,1148.35,DEV_856
f4cbd1ec,2025-01-03 06:43:00,ACC_01345,ACC_01358,378.76,DEV_564
4ee63561,2025-01-03 06:44:00,ACC_00560,ACC_01500,1209.91,DEV_834
7e58242f,2025-01-03 06:48:00,ACC_01591,ACC_00988,776.53,DEV_379
403f698a,2025-01-03 06:52:00,ACC_00520,ACC_00558,196.77,DEV_808
d463d7d7,2025-01-03 06:59:00,ACC_01065,ACC_01850,111.28,DEV_412
21cc66ef,2025-01-03 07:06:00,ACC_00568,ACC_01356,684.12,DEV_295
128f72d7,2025-01-03 07:06:00,ACC_01519,ACC_01123,242.18,DEV_175
532785e5,2025-01-03 07:08:00,ACC_01728,ACC_00966,954.9,DEV_661
f4bbe4db,2025-01-03 07:09:00,ACC_00578,ACC_01734,145.41,DEV_132
c3e6d0cb,2025-01-03 07:11:00,ACC_00660,ACC_00173,30.63,DEV_689
bf5feecb,2025-01-03 07:12:00,ACC_00634,ACC_01850,606.97,DEV_779
d0d85581,2025-01-03 07:13:00,ACC_00965,ACC_01196,216.74,DEV_879
67e9d44c,2025-01-03 07:16:00,ACC_01049,ACC_01649,774.63,DEV_530
0a15b708,2025-01-03 07:18:00,ACC_00499,ACC_00797,957.18,DEV_596
c4d0cd87,2025-01-03 07:20:00,ACC_00961,ACC_00229,456.26,DEV_671
d5aa740e,2025-01-03 07:34:00,ACC_01304,ACC_00638,380.82,DEV_579
91d22e75,2025-01-03 07:36:00,ACC_00530,ACC_00680,507.59,DEV_396
97358cdd,2025-01-03 07:40:00,ACC_01899,ACC_00959,795.96,DEV_652
cea45290,2025-01-03 07:40:00,ACC_01941,ACC_01204,347.03,DEV_374
c3f9c398,2025-01-03 07:46:00,ACC_01249,ACC_00063,1189.75,DEV_621
87870e28,2025-01-03 07:48:00,ACC_00540,ACC_01237,380.67,DEV_82
f79a554a,2025-01-03 07:49:00,ACC_00746,ACC_01144,1630.48,DEV_574
