user_id,recommended_categories
U_05691,"Books, Home, Electronics"
U_05692,"Beauty, Electronics, Home"
U_05694,"Beauty, Electronics, Home"
U_05695,"Fashion, Toys, Home"
U_05696,"Fashion, Electronics, Home"
U_05697,"Grocery, Home, Electronics"
U_05700,"Books, Beauty, Home"
U_05704,"Sports, Toys, Home"
U_05705,"Grocery, Home, Electronics"
U_05706,"Sports, Beauty, Books"
U_05709,"Toys, Home, Electronics"
U_05710,"Toys, Home, Electronics"
U_05712,"Grocery, Books, Toys"
U_05717,"Toys, Home, Electronics"
U_05721,"Books, Toys, Grocery"
U_05722,"Grocery, Books, Toys"
U_05723,"Toys, Home, Electronics"
U_05730,"Sports, Toys, Home"
U_05731,"Fashion, Electronics, Home"
U_05732,"Beauty, Electronics, Home"
U_05736,"Toys, Home, Electronics"
U_05737,"Grocery, Home, Books"
U_05739,"Sports, Toys, Home"
U_05741,"Toys, Home, Electronics"
U_05742,"Toys, Fashion, Home"
U_05743,"Grocery, Home, Electronics"
U_05744,"Toys, Books, Home"
U_05745,"Sports, Home, Electronics"
U_05747,"Toys, Home, Electronics"
U_05748,"Beauty, Grocery, Books"
U_05751,"Fashion, Electronics, Home"
U_05753,"Fashion, Electronics, Home"
U_05756,"Sports, Home, Books"
U_05757,"Toys, Books, Home"
U_05759,"Grocery, Books, Toys"
U_05760,"Beauty, Electronics, Home"
U_05762,"Toys, Grocery, Home"
U_05764,"Grocery, Books, Toys"
U_05766,"Books, Toys, Grocery"
U_05768,"Toys, Beauty, Grocery"
U_05771,"Fashion, Electronics, Home"
U_05772,"Beauty, Fashion, Electronics"
U_05773,"Fashion, Electronics, Home"
U_05774,"Fashion, Electronics, Home"
U_05775,"Fashion, Electronics, Home"
U_05776,"Sports, Home, Electronics"
U_05778,"Beauty, Electronics, Home"
U_05779,"Grocery, Home, Electronics"
U_05781,"Grocery, Home, Electronics"
U_05783,"Books, Grocery, Home"
U_05785,"Books, Home, Electronics"
U_05787,"Books, Toys, Grocery"
U_05792,"Books, Toys, Grocery"
U_05793,"Grocery, Toys, Sports"
U_05794,"Books, Sports, Fashion"
U_05799,"Sports, Home, Electronics"
U_05800,"Sports, Home, Electronics"
U_05801,"Beauty, Grocery, Fashion"
U_05802,"Sports, Home, Electronics"
U_05805,"Grocery, Home, Electronics"
U_05809,"Sports, Grocery, Books"
U_05811,"Books, Home, Electronics"
U_05812,"Beauty, Electronics, Home"
U_05813,"Books, Grocery, Home"
U_05815,"Fashion, Electronics, Home"
U_05816,"Grocery, Sports, Home"
U_05817,"Grocery, Home, Electronics"
U_05820,"Books, Home, Electronics"
U_05821,"Fashion, Grocery, Books"
U_05822,"Beauty, Books, Toys"
U_05824,"Beauty, Toys, Books"
U_05825,"Fashion, Sports, Electronics"
U_05826,"Beauty, Electronics, Home"
U_05827,"Grocery, Home, Electronics"
U_05829,"Beauty, Electronics, Home"
U_05831,"Grocery, Home, Electronics"
U_05834,"Toys, Home, Electronics"
U_05837,"Sports, Books, Home"
U_05838,"Fashion, Electronics, Home"
U_05839,"Toys, Home, Electronics"
U_05841,"Toys, Home, Electronics"
U_05842,"Books, Home, Electronics"
U_05844,"Grocery, Home, Electronics"
U_05845,"Sports, Home, Electronics"
U_05846,"Toys, Sports, Home"
U_05849,"Books, Home, Electronics"
U_05851,"Grocery, Home, Electronics"
U_05852,"Fashion, Beauty, Electronics"
U_05853,"Beauty, Electronics, Home"
U_05854,"Grocery, Home, Electronics"
U_05856,"Grocery, Books, Toys"
U_05857,"Toys, Home, Electronics"
U_05858,"Beauty, Books, Electronics"
U_05859,"Fashion, Electronics, Home"
U_05860,"Fashion, Electronics, Home"
U_05864,"Toys, Sports, Home"
U_05865,"Books, Toys, Grocery"
U_05867,"Books, Home, Electronics"
U_05868,"Grocery, Books, Toys"
U_05870,"Sports, Fashion, Toys"
U_05871,"Sports, Home, Books"
U_05872,"Sports, Home, Books"
U_05874,"Sports, Home, Electronics"
U_05876,"Sports, Home, Electronics"
U_05878,"Fashion, Beauty, Grocery"
U_05879,"Books, Home, Electronics"
U_05881,"Books, Toys, Grocery"
U_05885,"Toys, Home, Electronics"
U_05887,"Grocery, Books, Toys"
U_05891,"Beauty, Toys, Electronics"
U_05893,"Beauty, Grocery, Home"
U_05895,"Grocery, Books, Toys"
U_05896,"Grocery, Home, Electronics"
U_05898,"Grocery, Books, Toys"
U_05900,"Grocery, Home, Electronics"
U_05901,"Beauty, Electronics, Home"
U_05903,"Books, Home, Electronics"
U_05906,"Toys, Home, Electronics"
U_05908,"Sports, Home, Electronics"
U_05910,"Fashion, Electronics, Home"
U_05912,"Books, Home, Electronics"
U_05913,"Grocery, Home, Toys"
U_05914,"Books, Toys, Grocery"
U_05916,"Toys, Home, Electronics"
U_05918,"Beauty, Toys, Books"
U_05920,"Beauty, Electronics, Grocery"
U_05922,"Books, Toys, Grocery"
U_05923,"Beauty, Electronics, Books"
U_05927,"Beauty, Grocery, Home"
U_05930,"Beauty, Electronics, Home"
U_05931,"Sports, Home, Electronics"
U_05932,"Toys, Grocery, Home"
U_05933,"Books, Toys, Grocery"
U_05934,"Sports, Beauty, Home"
U_05935,"Grocery, Home, Electronics"
U_05938,"Grocery, Books, Toys"
U_05942,"Sports, Home, Electronics"
U_05943,"Fashion, Books, Home"
U_05944,"Books, Toys, Grocery"
U_05947,"Sports, Home, Electronics"
U_05949,"Grocery, Home, Electronics"
U_05951,"Books, Toys, Grocery"
U_05953,"Toys, Home, Electronics"
U_05954,"Fashion, Grocery, Beauty"
U_05962,"Fashion, Electronics, Home"
U_05963,"Beauty, Sports, Electronics"
U_05965,"Beauty, Electronics, Home"
U_05966,"Beauty, Electronics, Home"
U_05968,"Beauty, Books, Home"
U_05970,"Books, Home, Electronics"
U_05972,"Grocery, Home, Toys"
U_05973,"Toys, Home, Electronics"
U_05977,"Books, Home, Electronics"
U_05980,"Books, Toys, Grocery"
U_05981,"Beauty, Sports, Toys"
U_05982,"Sports, Home, Electronics"
U_05987,"Books, Home, Electronics"
U_05990,"Grocery, Books, Toys"
U_05991,"Beauty, Electronics, Home"
U_05994,"Books, Toys, Grocery"
U_05995,"Toys, Grocery, Home"
U_05996,"Beauty, Fashion, Electronics"
U_05998,"Books, Toys, Grocery"
U_05999,"Books, Home, Electronics"
