user_id,plan_type,region,account_age_days,recency_days,frequency_7d,frequency_30d,monetary_30d,monetary_total,avg_session_duration,recent_avg_duration,avg_pages_viewed,login_trend_slope,n_orders_total,avg_order_value,top_category,churn_label,ltv_12m
U_00185,Free,North,376,20,0,3,0.0,20.64,6.295263157894736,0.0,14.631578947368421,-0.1263736263736264,1,20.64,Toys,1,20.03617021276596
U_00186,Pro,West,-146,44,0,0,0.0,128.46,7.2639999999999985,0.0,15.133333333333333,0.027272727272727323,1,128.46,Toys,0,1562.93
U_00187,Free,North,-201,0,3,7,0.0,0.0,7.763749999999999,7.702000000000001,16.916666666666668,0.09340659340659346,0,0.0,None,0,0.0
U_00188,Free,East,-166,3,2,8,0.0,31.53,10.808611111111112,12.200000000000001,22.77777777777778,0.045614035087719274,1,31.53,Fashion,0,383.61499999999995
U_00189,Free,East,464,72,0,0,0.0,27.490000000000002,2.4325,0.0,5.0,-2.0083673326242142e-16,2,13.745000000000001,Home,1,21.624676724137935
U_00190,Free,South,617,0,2,6,0.0,87.14,6.6325,4.42,14.375,-0.06043956043956047,1,87.14,Toys,0,51.54959481361426
U_00191,Free,West,611,2,1,3,0.0,59.58,8.258181818181816,9.66,18.363636363636363,-0.0703296703296705,2,29.79,Beauty,0,35.59198036006546
U_00192,Free,North,643,61,0,0,0.0,0.0,6.890000000000001,0.0,19.0,1.0276789547548596e-16,0,0.0,None,1,0.0
U_00193,Free,West,635,88,0,0,0.0,69.03999999999999,7.081428571428572,0.0,16.714285714285715,4.8870404991229254e-17,2,34.519999999999996,Toys,1,39.68440944881889
U_00194,Free,West,187,36,0,0,33.69,33.69,3.9666666666666663,0.0,8.777777777777779,0.03571428571428578,1,33.69,Home,1,65.75855614973261
U_00195,Pro,East,-107,71,0,0,0.0,61.77,0.255,0.0,1.0,-7.850462293418875e-17,1,61.77,Grocery,1,751.5350000000001
U_00196,Free,North,-43,0,1,1,0.0,17.63,7.326666666666667,10.05,16.625,-0.10549450549450555,1,17.63,Books,0,214.49833333333333
U_00197,Enterprise,West,341,14,0,1,0.0,181.14,6.505714285714285,0.0,13.071428571428571,-0.024242424242424208,2,90.57,Books,0,193.88885630498532
U_00198,Free,North,156,87,0,0,0.0,0.0,4.106,0.0,8.6,-0.9999999999999998,0,0.0,None,1,0.0
U_00199,Free,East,0,91,0,0,0.0,8.59,7.081818181818184,0.0,14.909090909090908,-4.4358444261541924e-17,1,8.59,Grocery,0,104.51166666666667
U_00200,Free,West,762,29,0,1,0.0,0.0,2.287777777777778,0.0,4.888888888888889,6.633138920230202e-17,0,0.0,None,1,0.0
U_00201,Free,West,148,10,0,3,7.95,7.95,6.94625,9.82,14.458333333333334,0.024509803921568624,1,7.95,Books,0,19.60641891891892
U_00202,Pro,East,-117,12,0,2,68.31,329.14,6.664705882352941,10.91,13.647058823529411,0.03846153846153852,6,54.85666666666666,Electronics,0,4004.5366666666664
U_00203,Free,East,19,3,3,7,0.0,55.29,10.3784375,10.53,22.96875,0.038596491228070184,3,18.43,Electronics,0,672.6949999999999
U_00204,Free,East,53,27,0,1,0.0,34.17,6.1137500000000005,0.0,12.375,-0.027472527472527417,1,34.17,Toys,1,235.32169811320756
U_00205,Enterprise,South,343,2,2,5,407.9,1164.1499999999999,10.00357142857143,7.659999999999999,20.821428571428573,-0.026831785345717247,12,97.01249999999999,Books,0,1238.8185131195332
U_00206,Free,North,662,23,0,2,0.0,90.53999999999999,7.838947368421053,0.0,15.947368421052632,0.08041958041958044,2,45.269999999999996,Grocery,0,49.92009063444108
U_00207,Pro,South,11,21,0,2,0.0,0.0,4.28,0.0,10.333333333333334,0.060606060606060615,0,0.0,None,0,0.0
U_00208,Enterprise,West,498,4,1,2,127.01,1401.76,10.1796875,12.535,22.125,0.01960784313725492,10,140.176,Electronics,0,1027.3943775100402
U_00209,Free,East,-1,81,0,0,0.0,66.5,2.395,0.0,5.666666666666667,7.951207131982424e-18,2,33.25,Beauty,1,809.0833333333334
U_00210,Free,South,-183,0,1,9,0.0,0.0,11.121111111111112,11.2175,23.694444444444443,-0.016511867905056717,0,0.0,None,0,0.0
U_00211,Free,West,431,5,1,9,13.44,146.93,10.771999999999998,10.0525,22.7,0.061274509803921566,5,29.386000000000003,Toys,0,124.4302784222738
U_00212,Enterprise,East,425,17,0,1,0.0,295.6,4.8691666666666675,0.0,10.583333333333334,2.8246336694495223e-17,4,73.9,Sports,0,253.86823529411768
U_00213,Pro,West,-157,6,1,4,41.18,287.54,8.215714285714284,8.969999999999999,18.142857142857142,0.04999999999999997,6,47.92333333333334,Sports,0,3498.4033333333336
U_00214,Enterprise,West,80,68,0,0,0.0,0.0,2.99125,0.0,6.5,6.729156486047637e-17,0,0.0,None,1,0.0
U_00215,Pro,South,671,1,2,2,0.0,276.37,7.446923076923077,11.75,17.153846153846153,0.08333333333333334,4,69.0925,Grocery,0,150.3353949329359
U_00216,Pro,South,717,7,0,4,0.0,323.38,8.144814814814813,9.685,17.74074074074074,0.02417582417582411,5,64.676,Home,0,164.6216178521618
U_00217,Enterprise,South,691,33,0,0,0.0,120.56,4.875000000000001,0.0,8.833333333333334,0.060606060606060615,2,60.28,Beauty,0,63.6821997105644
U_00218,Free,West,-112,58,0,0,0.0,0.0,3.3000000000000003,0.0,7.333333333333333,7.951207131982424e-18,0,0.0,None,1,0.0
U_00219,Free,South,-7,60,0,0,0.0,20.39,7.853529411764705,0.0,17.294117647058822,0.15476190476190474,1,20.39,Home,0,248.07833333333332
U_00220,Pro,South,697,0,1,4,392.66,454.81,7.592333333333334,3.33,15.2,-0.08333333333333326,5,90.962,Fashion,0,238.1716642754663
U_00221,Pro,East,-29,2,2,5,0.0,400.09,9.144285714285715,8.33,19.476190476190474,-0.007142857142857117,5,80.018,Fashion,0,4867.761666666666
U_00222,Pro,East,-193,98,0,0,0.0,0.0,4.46,0.0,10.666666666666666,1.0276789547548596e-16,0,0.0,None,1,0.0
U_00223,Free,West,152,23,0,1,0.0,0.0,3.9341666666666666,0.0,8.166666666666666,-0.06666666666666664,0,0.0,None,1,0.0
U_00224,Pro,South,479,1,2,2,93.79,145.76,6.183333333333334,7.18,13.944444444444445,-0.07692307692307684,3,48.586666666666666,Grocery,0,111.0697286012526
U_00225,Free,East,268,13,0,3,0.0,0.0,1.872857142857143,0.3,3.7142857142857144,0.08571428571428573,0,0.0,None,1,0.0
U_00226,Pro,East,713,6,1,1,0.0,31.64,7.046153846153846,2.36,16.692307692307693,0.0060606060606060806,1,31.64,Toys,0,16.19719495091164
U_00227,Free,South,837,64,0,0,0.0,0.0,3.11,0.0,6.5,-0.20000000000000015,0,0.0,None,1,0.0
U_00228,Free,South,-182,47,0,0,0.0,0.0,3.805555555555555,0.0,8.555555555555555,0.07142857142857148,0,0.0,None,1,0.0
U_00229,Free,West,160,20,0,1,8.17,22.78,7.627222222222222,0.0,17.166666666666668,-0.06593406593406591,2,11.39,Grocery,1,51.966875
U_00230,Free,North,291,2,1,7,15.61,44.65,8.217692307692309,6.362500000000001,16.615384615384617,-0.014705882352941095,2,22.325,Beauty,0,56.00429553264604
U_00231,Free,West,-143,2,3,9,0.0,40.0,10.15391304347826,12.3875,21.82608695652174,0.08382352941176473,2,20.0,Books,0,486.66666666666663
U_00232,Free,West,390,11,0,3,30.97,104.61,8.424444444444443,4.76,16.61111111111111,-0.016483516483516442,3,34.87,Books,1,97.90423076923076
U_00233,Free,West,-77,6,1,4,0.0,50.96,6.833157894736841,7.895,15.421052631578947,-0.010989010989011058,1,50.96,Fashion,0,620.0133333333333
U_00234,Pro,South,-28,5,2,2,52.07,259.52000000000004,5.125,6.3,10.928571428571429,1.4132889073208363e-17,3,86.50666666666667,Toys,0,3157.493333333334
U_00235,Pro,South,628,2,1,6,0.0,562.22,8.89090909090909,5.74,19.5,0.03235294117647063,8,70.2775,Beauty,0,326.76799363057324
U_00236,Free,West,584,3,1,6,0.0,0.0,6.211,3.295,12.45,0.06060606060606067,0,0.0,None,0,0.0
U_00237,Free,North,540,96,0,0,52.56,52.56,3.564,0.0,9.2,0.09999999999999981,1,52.56,Beauty,1,35.52666666666667
U_00238,Free,North,596,18,0,2,0.0,0.0,1.5425,0.0,3.0,-2.0083673326242142e-16,0,0.0,None,0,0.0
U_00239,Free,East,227,25,0,1,0.0,0.0,2.61625,0.0,6.0,0.11428571428571427,0,0.0,None,1,0.0
U_00240,Free,North,576,31,0,0,0.0,0.0,0.3,0.0,1.0,-7.850462293418875e-17,0,0.0,None,1,0.0
U_00241,Free,East,406,3,1,3,0.0,0.0,10.615,12.355,25.333333333333332,-0.09705882352941175,0,0.0,None,0,0.0
U_00242,Free,East,713,6,1,4,0.0,10.98,4.806666666666667,4.95,10.666666666666666,-0.04545454545454541,1,10.98,Toys,0,5.620897615708276
U_00243,Pro,North,-118,3,1,1,0.0,163.99,8.562222222222223,2.76,18.555555555555557,-0.011904761904761871,3,54.663333333333334,Electronics,0,1995.2116666666668
U_00244,Free,East,475,110,0,0,0.0,0.0,4.631428571428571,0.0,9.428571428571429,0.14285714285714274,0,0.0,None,1,0.0
U_00245,Pro,West,364,24,0,1,0.0,303.03999999999996,4.319166666666667,0.0,9.666666666666666,0.012121212121212154,5,60.60799999999999,Beauty,0,303.8725274725274
U_00246,Free,South,231,0,2,6,0.0,61.42,9.852058823529413,8.909999999999998,22.764705882352942,-0.00825593395252832,3,20.473333333333333,Sports,0,97.04891774891775
U_00247,Free,East,-111,17,0,2,0.0,20.14,4.5976923076923075,0.0,9.384615384615385,-0.016666666666666597,1,20.14,Grocery,0,245.03666666666666
U_00248,Pro,South,404,19,0,1,25.54,131.85,4.316666666666666,0.0,10.0,-0.08333333333333319,3,43.949999999999996,Electronics,0,119.12190594059406
U_00249,Free,North,-126,22,0,1,0.0,0.0,6.436428571428571,0.0,15.5,-0.09696969696969698,0,0.0,None,1,0.0
U_00250,Free,West,318,42,0,0,0.0,0.0,3.814545454545454,0.0,9.272727272727273,0.05000000000000005,0,0.0,None,1,0.0
U_00251,Free,West,286,4,1,2,35.39,55.08,5.352142857142857,7.77,11.5,1.4727094657935318e-17,2,27.54,Beauty,0,70.29440559440559
U_00252,Pro,West,294,3,1,1,0.0,80.62,5.653,3.74,11.8,0.03333333333333336,1,80.62,Books,0,100.08945578231294
U_00253,Free,South,833,85,0,0,0.0,37.76,4.726666666666666,0.0,9.444444444444445,0.0857142857142858,1,37.76,Grocery,1,16.54549819927971
U_00254,Free,North,383,0,2,7,0.0,37.7,8.696774193548386,9.57,20.387096774193548,-5.283131248365621e-17,1,37.7,Sports,0,35.92819843342036
U_00255,Free,South,657,52,0,0,0.0,9.59,10.418000000000001,0.0,24.133333333333333,0.07878787878787877,1,9.59,Sports,1,5.3277777777777775
U_00256,Free,South,848,93,0,0,0.0,11.98,5.437777777777778,0.0,11.333333333333334,0.14285714285714277,1,11.98,Beauty,0,5.156485849056605
U_00257,Enterprise,East,1,70,0,0,0.0,1398.85,8.865,0.0,18.9,0.3999999999999999,10,139.885,Beauty,0,7040.131324358977
U_00258,Free,West,669,25,0,1,0.0,11.21,6.199545454545454,0.0,12.909090909090908,0.027972027972027958,1,11.21,Fashion,1,6.116068759342303
U_00259,Pro,West,348,11,0,2,49.98,491.64,9.065,15.49,19.3125,-0.08391608391608388,7,70.23428571428572,Fashion,0,515.6568965517241
U_00260,Free,South,79,32,0,0,0.0,0.0,5.787142857142858,0.0,13.142857142857142,-0.08181818181818183,0,0.0,None,0,0.0
U_00261,Pro,South,259,40,0,0,73.83,201.17000000000002,5.208181818181818,0.0,12.181818181818182,-0.1309523809523808,3,67.05666666666667,Electronics,0,283.5021235521236
U_00262,Free,West,505,1,3,4,0.0,0.0,4.195384615384615,5.2375,8.846153846153847,0.016666666666666653,0,0.0,None,1,0.0
U_00263,Enterprise,South,300,7,0,4,114.22,373.08000000000004,6.957777777777778,7.68,16.0,-1.2634121184750397e-17,5,74.61600000000001,Electronics,0,453.914
U_00264,Pro,East,260,3,2,5,115.64,481.64,8.854827586206895,8.3325,19.0,0.007352941176470581,7,68.80571428571429,Toys,0,676.1484615384616
U_00265,Free,South,16,14,0,5,0.0,0.0,3.8683333333333327,0.0,8.833333333333334,0.16666666666666666,0,0.0,None,0,0.0
U_00266,Free,South,739,0,2,4,0.0,0.0,7.9322727272727285,7.105,17.363636363636363,-2.833851831417191e-17,0,0.0,None,0,0.0
U_00267,Free,East,255,15,0,2,0.0,0.0,4.0183333333333335,0.0,9.0,7.951207131982424e-18,0,0.0,None,0,0.0
U_00268,Free,East,588,11,0,1,0.0,0.0,1.2685714285714287,0.3,2.5714285714285716,0.08571428571428573,0,0.0,None,1,0.0
U_00269,Pro,South,557,10,0,2,0.0,0.0,4.529999999999999,0.3,10.8,-0.14285714285714277,0,0.0,None,1,0.0
U_00270,Free,North,29,43,0,0,0.0,57.65,3.5840000000000005,0.0,7.1,0.1785714285714286,1,57.65,Electronics,1,701.4083333333333
U_00271,Pro,East,311,7,0,3,80.94,266.77,6.806000000000001,6.745,14.6,-0.08333333333333308,3,88.92333333333333,Fashion,0,313.090192926045
U_00272,Free,South,254,6,1,4,0.0,40.58,9.376315789473683,8.525,19.105263157894736,-0.06071428571428567,1,40.58,Fashion,0,58.31377952755905
U_00273,Enterprise,East,42,67,0,0,0.0,621.73,7.913636363636362,0.0,17.272727272727273,-0.03333333333333321,5,124.346,Books,1,5403.129761904762
U_00274,Free,North,-120,7,0,4,39.28,39.28,8.644285714285715,9.615,20.714285714285715,0.002197802197802194,1,39.28,Fashion,0,477.9066666666667
U_00275,Enterprise,East,380,35,0,0,65.86,668.16,7.221666666666667,0.0,12.916666666666666,-0.023809523809523708,9,74.24,Toys,0,641.7852631578946
U_00276,Free,East,200,1,1,5,0.0,52.62,7.82,7.41,16.32,0.019117647058823548,1,52.62,Fashion,0,96.0315
U_00277,Free,North,314,2,3,5,0.0,28.71,9.457575757575759,10.908,19.818181818181817,0.004411764705882426,2,14.355,Grocery,0,33.37308917197452
U_00278,Free,West,307,56,0,0,0.0,84.25999999999999,6.063333333333334,0.0,12.8,0.05454545454545454,3,28.086666666666662,Beauty,1,100.1788273615635
U_00279,Free,North,114,1,1,3,0.0,0.0,5.525714285714286,1.6,12.142857142857142,-0.010989010989010933,0,0.0,None,1,0.0
U_00280,Pro,North,370,19,0,1,0.0,18.11,2.6540000000000004,0.0,6.6,-1.0507920739455759e-16,1,18.11,Fashion,1,17.86527027027027
U_00281,Pro,North,284,1,2,3,0.0,72.15,3.258,4.01,7.3,0.06666666666666664,2,36.075,Beauty,0,92.7279929577465
U_00282,Pro,East,343,79,0,0,0.0,47.8,3.508888888888889,0.0,8.222222222222221,0.03571428571428578,1,47.8,Toys,0,50.86588921282799
U_00283,Pro,East,-151,32,0,0,0.0,91.36,7.598125,0.0,18.1875,0.027472527472527503,3,30.453333333333333,Electronics,0,1111.5466666666666
U_00284,Pro,East,107,87,0,0,0.0,143.54000000000002,5.685,0.0,13.333333333333334,0.39999999999999974,2,71.77000000000001,Beauty,1,489.6457943925234
U_00285,Free,North,-82,66,0,0,0.0,0.0,3.4539999999999997,0.0,6.6,-1.0507920739455759e-16,0,0.0,None,1,0.0
U_00286,Enterprise,West,-152,123,0,0,0.0,0.0,3.65,0.0,10.0,-7.850462293418875e-17,0,0.0,None,1,0.0
U_00287,Pro,West,576,9,0,4,0.0,230.23000000000002,4.1641666666666675,3.9749999999999996,9.0,0.096969696969697,4,57.557500000000005,Grocery,0,145.89227430555556
U_00288,Free,West,256,18,0,1,0.0,91.8,6.097058823529412,0.0,12.235294117647058,0.06363636363636364,2,45.9,Beauty,0,130.88671875
U_00289,Pro,South,-153,109,0,0,25.05,108.34,2.691666666666667,0.0,5.166666666666667,-0.20000000000000015,4,27.085,Toys,1,1318.1366666666668
U_00290,Pro,South,-43,4,3,6,108.85,303.41999999999996,9.095217391304347,8.326666666666666,20.130434782608695,0.0461538461538461,4,75.85499999999999,Sports,0,3691.6099999999997
U_00291,Pro,East,706,17,0,1,63.23,219.08999999999997,5.606,0.0,12.4,-0.04761904761904744,4,54.772499999999994,Home,0,113.26890934844192
U_00292,Enterprise,North,723,12,0,1,0.0,613.23,6.7163157894736845,2.05,14.631578947368421,-0.05244755244755244,7,87.60428571428572,Books,1,309.58360995850626
U_00293,Enterprise,South,381,11,0,3,254.98000000000002,554.54,8.341666666666667,9.43,18.88888888888889,-0.005494505494505435,5,110.90799999999999,Beauty,0,531.2522309711285
U_00294,Pro,North,775,3,1,2,0.0,0.0,2.3200000000000003,2.6799999999999997,4.428571428571429,0.02857142857142864,0,0.0,None,1,0.0
U_00295,Free,East,596,18,0,1,0.0,127.31,4.463333333333333,0.0,9.416666666666666,2.8246336694495223e-17,1,127.31,Electronics,0,77.96669463087248
U_00296,Free,North,775,5,1,10,32.92,146.86,10.74090909090909,12.398,23.87878787878788,0.03684210526315791,4,36.715,Grocery,0,69.16632258064517
U_00297,Free,North,139,2,3,6,22.0,38.11,10.083333333333334,10.2725,22.133333333333333,0.007142857142857142,2,19.055,Grocery,0,100.07302158273382
U_00298,Free,West,17,2,2,7,0.0,0.0,11.3125,10.566666666666666,24.11111111111111,0.035008469791078495,0,0.0,None,0,0.0
U_00299,Free,South,-104,21,0,2,0.0,90.38999999999999,6.909166666666667,0.0,14.333333333333334,0.060606060606060615,3,30.129999999999995,Toys,0,1099.745
U_00300,Free,West,688,0,1,2,9.34,59.11,8.265500000000001,5.24,17.55,-0.052747252747252886,3,19.703333333333333,Home,0,31.35922965116279
U_00301,Pro,North,89,22,0,2,18.17,50.550000000000004,5.432666666666667,0.0,12.066666666666666,0.016666666666666777,2,25.275000000000002,Beauty,0,207.31179775280899
U_00302,Free,East,149,3,1,4,27.39,27.39,7.416111111111111,8.84,17.22222222222222,0.07272727272727275,1,27.39,Sports,0,67.09630872483221
U_00303,Pro,East,700,12,0,6,183.94,590.0600000000001,9.970416666666667,8.69,22.0,0.01764705882352944,7,84.29428571428572,Home,0,307.6741428571429
U_00304,Free,West,-89,6,1,3,0.0,28.75,9.70413793103448,10.094999999999999,21.862068965517242,0.03431372549019609,1,28.75,Fashion,0,349.7916666666667
U_00305,Pro,South,-179,8,0,1,0.0,0.0,4.633333333333333,7.76,10.166666666666666,-4.8374234447508063e-17,0,0.0,None,1,0.0
U_00306,Pro,East,618,5,1,6,26.51,389.18,10.682307692307692,7.539999999999999,24.53846153846154,0.04385964912280699,5,77.836,Home,0,229.855501618123
U_00307,Pro,North,-163,39,0,0,0.0,14.71,5.968000000000001,0.0,14.5,0.09523809523809525,1,14.71,Beauty,1,178.97166666666666
U_00308,Pro,South,428,72,0,0,0.0,83.53,4.637499999999999,0.0,10.375,-0.2285714285714286,1,83.53,Sports,0,71.23469626168225
U_00309,Free,North,333,53,0,0,0.0,29.28,6.573333333333333,0.0,13.666666666666666,0.07142857142857148,1,29.28,Beauty,1,32.093693693693695
U_00310,Free,North,-203,7,0,4,0.0,0.0,6.7494736842105265,5.745,15.157894736842104,-0.08181818181818176,0,0.0,None,0,0.0
U_00311,Free,South,-35,1,1,6,0.0,20.19,9.713703703703702,8.23,21.25925925925926,-0.02167182662538701,1,20.19,Books,0,245.645
U_00312,Pro,North,680,1,1,2,46.88,522.28,9.524827586206895,3.33,21.79310344827586,-0.06071428571428569,6,87.04666666666667,Books,0,280.34147058823527
U_00313,Pro,North,392,79,0,0,0.0,0.0,3.313333333333334,0.0,7.166666666666667,7.951207131982424e-18,0,0.0,None,1,0.0
U_00314,Free,South,303,68,0,0,0.0,0.0,3.3,0.0,8.0,-7.850462293418875e-17,0,0.0,None,0,0.0
U_00315,Free,South,491,47,0,0,0.0,14.25,1.9983333333333333,0.0,5.5,-0.20000000000000043,1,14.25,Books,1,10.593177189409369
U_00316,Free,North,644,51,0,0,0.0,0.0,1.7016666666666669,0.0,3.1666666666666665,-0.10000000000000012,0,0.0,None,1,0.0
U_00317,Pro,South,513,2,2,4,111.52,360.68,5.543529411764706,10.735,13.411764705882353,0.02197802197802198,7,51.52571428571429,Books,0,256.624171539961
U_00318,Pro,East,83,21,0,3,97.17,304.19,8.963809523809525,0.0,19.80952380952381,0.02500000000000002,4,76.0475,Books,0,1337.7030120481927
U_00319,Free,South,832,32,0,0,0.0,0.0,5.928571428571429,0.0,11.428571428571429,-6.783020765448988e-17,0,0.0,None,0,0.0
U_00320,Pro,South,262,1,2,4,0.0,395.28999999999996,9.767222222222223,10.83,21.555555555555557,0.024060150375939834,6,65.88166666666666,Electronics,0,550.6902671755724
U_00321,Free,West,383,31,0,0,0.0,22.03,3.2066666666666666,0.0,7.333333333333333,1.0276789547548596e-16,1,22.03,Books,1,20.994647519582248
U_00322,Free,East,833,28,0,1,0.0,0.0,2.947777777777778,0.0,6.888888888888889,0.1071428571428572,0,0.0,None,0,0.0
U_00323,Pro,North,499,2,2,7,0.0,297.10999999999996,9.1246875,6.3933333333333335,19.84375,-0.02807017543859656,5,59.42199999999999,Beauty,0,217.32494989979958
U_00324,Pro,North,187,4,1,3,0.0,146.44,3.3641666666666663,1.81,7.25,1.782788454623076e-16,4,36.61,Grocery,1,285.8320855614973
U_00325,Enterprise,West,306,41,0,0,0.0,285.71999999999997,3.8366666666666664,0.0,7.833333333333333,0.0999999999999999,2,142.85999999999999,Electronics,1,340.8098039215686
U_00326,Free,North,784,4,1,4,0.0,0.0,5.720000000000001,3.64,12.428571428571429,-0.012121212121212142,0,0.0,None,1,0.0
U_00327,Free,East,-198,70,0,0,0.0,96.05,3.6166666666666663,0.0,7.0,0.03571428571428572,1,96.05,Books,1,1168.6083333333333
U_00328,Pro,East,12,0,3,6,0.0,190.82,10.759375,11.209999999999999,23.6875,-0.009803921568627433,3,63.60666666666666,Sports,0,2321.643333333333
U_00329,Free,East,-183,86,0,0,0.0,0.0,0.45499999999999996,0.0,1.0,-7.850462293418875e-17,0,0.0,None,1,0.0
U_00330,Free,West,741,7,0,3,0.0,0.0,8.002173913043478,10.870000000000001,17.434782608695652,0.03296703296703301,0,0.0,None,0,0.0
U_00331,Pro,South,569,5,1,3,0.0,67.98,7.637368421052632,4.68,16.157894736842106,0.007142857142857176,1,67.98,Books,0,43.60755711775044
U_00332,Free,South,810,1,2,3,0.0,0.0,2.3077777777777775,3.68,4.333333333333333,0.03571428571428572,0,0.0,None,0,0.0
U_00333,Pro,South,22,23,0,1,0.0,92.7,4.305714285714286,0.0,9.071428571428571,-0.04895104895104887,2,46.35,Grocery,0,1127.8500000000001
U_00334,Free,North,564,2,1,4,0.0,123.38,8.700952380952382,10.87,19.476190476190474,-0.010294117647058808,4,30.845,Fashion,0,79.84698581560284
U_00335,Enterprise,West,714,8,0,2,161.36,1170.9,9.002173913043478,2.34,20.043478260869566,-0.04656862745098035,12,97.575,Books,0,598.5693277310925
U_00336,Pro,North,402,15,0,2,0.0,73.33,5.44,0.0,12.333333333333334,0.10714285714285716,2,36.665,Home,0,66.58072139303482
U_00337,Pro,West,-119,2,3,10,89.72999999999999,790.5599999999998,10.985681818181817,10.121666666666666,23.954545454545453,-0.024060150375939848,11,71.8690909090909,Home,0,7040.131324358977
U_00338,Pro,South,-21,1,3,8,137.17000000000002,356.32,7.730333333333333,8.8975,17.0,0.035087719298245605,4,89.08,Books,0,4335.2266666666665
U_00339,Free,East,577,33,0,0,0.0,0.0,1.9749999999999999,0.0,3.5,-7.850462293418875e-17,0,0.0,None,1,0.0
U_00340,Pro,North,693,37,0,0,0.0,0.0,0.8425,0.0,1.75,-2.0083673326242142e-16,0,0.0,None,1,0.0
U_00341,Free,West,-127,2,2,4,0.0,93.68,5.933333333333334,5.06,13.8,0.032967032967032975,2,46.84,Fashion,0,1139.7733333333335
U_00342,Free,South,244,7,0,3,0.0,15.62,6.964444444444444,6.58,14.944444444444445,-0.006993006993006953,1,15.62,Sports,1,23.365983606557375
U_00343,Free,East,106,67,0,0,0.0,0.0,4.6899999999999995,0.0,10.636363636363637,-0.016666666666666562,0,0.0,None,1,0.0
U_00344,Free,North,757,0,2,6,0.0,66.17,7.552142857142857,9.633333333333333,15.857142857142858,0.022807017543859637,2,33.085,Fashion,0,31.904953764861293
U_00345,Free,South,791,9,0,3,0.0,38.6,6.3572727272727265,6.12,13.454545454545455,0.018181818181818212,1,38.6,Home,0,17.81163084702908
