user_id,signup_date,plan_type,region,churn_label
U_00710,2025-12-23,Free,South,0
U_00711,2024-04-04,Free,West,1
U_00712,2024-03-25,Free,South,1
U_00713,2025-10-20,Pro,West,0
U_00714,2024-06-11,Enterprise,North,0
U_00715,2026-05-12,Pro,East,0
U_00716,2025-01-11,Free,North,0
U_00717,2024-02-17,Free,North,1
U_00718,2024-03-27,Free,North,1
U_00719,2024-10-19,Free,East,0
U_00720,2025-07-11,Pro,North,0
U_00721,2026-05-09,Pro,North,0
U_00722,2024-01-05,Enterprise,West,0
U_00723,2024-09-24,Enterprise,East,1
U_00724,2024-03-16,Pro,East,1
U_00725,2026-06-05,Free,East,1
U_00726,2023-12-31,Free,West,0
U_00727,2023-09-26,Free,West,0
U_00728,2023-10-05,Enterprise,West,1
U_00729,2024-09-24,Free,North,0
U_00730,2026-03-16,Free,South,0
U_00731,2026-02-28,Free,West,1
U_00732,2025-09-21,Free,South,1
U_00733,2026-06-30,Pro,East,0
U_00734,2026-04-21,Free,East,1
U_00735,2024-07-17,Pro,North,1
U_00736,2024-02-15,Free,North,0
U_00737,2026-04-25,Free,North,0
U_00738,2025-10-05,Enterprise,West,0
U_00739,2023-09-04,Free,South,1
U_00740,2025-07-10,Free,East,1
U_00741,2024-09-08,Pro,South,0
U_00742,2024-09-03,Free,North,1
U_00743,2024-07-20,Free,South,1
U_00744,2024-01-29,Free,North,0
U_00745,2023-08-05,Free,West,0
U_00746,2024-05-26,Free,West,1
U_00747,2024-08-10,Free,West,1
U_00748,2026-05-16,Free,East,1
U_00749,2023-12-11,Free,East,1
U_00750,2026-05-25,Pro,East,0
U_00751,2024-03-10,Free,West,0
U_00752,2024-08-16,Pro,South,0
U_00753,2025-12-24,Free,South,1
U_00754,2025-12-25,Enterprise,South,0
U_00755,2024-11-04,Free,East,1
U_00756,2023-09-23,Pro,South,0
U_00757,2024-12-18,Pro,North,1
U_00758,2024-09-02,Pro,West,0
U_00759,2026-04-08,Pro,West,1
U_00760,2024-02-23,Free,West,0
U_00761,2024-08-24,Free,East,0
U_00762,2026-03-15,Enterprise,North,0
U_00763,2023-09-03,Pro,West,0
U_00764,2024-10-12,Free,South,0
U_00765,2025-12-14,Enterprise,West,0
U_00766,2025-10-27,Free,East,0
U_00767,2023-09-14,Free,East,0
U_00768,2023-09-08,Free,North,1
U_00769,2023-10-07,Free,North,1
U_00770,2026-04-08,Pro,East,0
U_00771,2024-05-01,Free,South,1
U_00772,2025-10-06,Free,South,0
U_00773,2026-03-16,Free,South,0
U_00774,2024-07-28,Free,East,0
U_00775,2024-05-18,Pro,West,0
U_00776,2026-05-18,Free,East,1
U_00777,2025-05-20,Free,West,1
U_00778,2024-05-07,Free,North,0
U_00779,2025-09-03,Free,West,0
U_00780,2024-07-04,Enterprise,South,0
U_00781,2024-05-21,Free,North,1
U_00782,2023-08-06,Free,North,0
U_00783,2025-10-15,Free,North,1
U_00784,2026-04-04,Free,West,1
U_00785,2025-06-07,Pro,North,0
U_00786,2026-05-03,Pro,East,1
U_00787,2023-08-27,Pro,East,1
U_00788,2024-04-07,Free,North,0
U_00789,2024-12-20,Pro,North,0
U_00790,2026-05-17,Pro,West,0
U_00791,2026-05-14,Pro,North,1
U_00792,2024-09-17,Pro,North,0
U_00793,2024-04-25,Free,South,0
U_00794,2024-11-02,Free,North,0
U_00795,2025-01-09,Pro,East,1
U_00796,2026-04-17,Pro,East,0
U_00797,2024-02-13,Free,West,0
U_00798,2025-12-04,Pro,West,0
U_00799,2025-09-27,Free,East,0
U_00800,2025-12-26,Free,North,0
U_00801,2025-11-02,Pro,South,1
U_00802,2025-05-10,Enterprise,West,1
U_00803,2024-07-16,Free,East,0
U_00804,2024-07-07,Free,North,1
U_00805,2024-08-21,Free,East,0
U_00806,2025-11-12,Free,North,0
U_00807,2023-10-25,Free,South,0
U_00808,2024-02-28,Pro,West,1
U_00809,2025-10-12,Enterprise,South,0
U_00810,2024-04-21,Pro,East,1
U_00811,2023-10-10,Free,South,1
U_00812,2023-09-07,Pro,North,0
U_00813,2025-03-13,Free,South,0
U_00814,2024-07-14,Free,South,0
U_00815,2026-06-11,Free,East,1
U_00816,2026-02-28,Free,West,1
U_00817,2026-06-20,Free,West,0
U_00818,2024-05-10,Free,West,0
U_00819,2023-10-30,Pro,East,0
U_00820,2023-11-12,Free,East,0
U_00821,2025-01-14,Pro,South,0
U_00822,2025-08-27,Pro,North,0
U_00823,2024-11-20,Pro,West,0
U_00824,2024-04-07,Free,East,0
U_00825,2024-10-19,Pro,North,0
U_00826,2025-05-24,Free,South,1
U_00827,2025-07-20,Free,North,0
U_00828,2025-10-07,Free,East,0
U_00829,2026-01-20,Pro,East,0
U_00830,2025-07-10,Pro,East,0
U_00831,2023-12-09,Pro,East,0
U_00832,2026-01-14,Free,West,0
U_00833,2024-06-10,Free,South,1
U_00834,2025-03-28,Free,East,0
U_00835,2024-09-02,Pro,West,0
U_00836,2025-09-26,Free,East,0
U_00837,2024-03-01,Free,East,0
U_00838,2024-04-21,Pro,South,1
U_00839,2024-04-19,Free,North,0
U_00840,2024-01-12,Enterprise,South,0
U_00841,2026-03-01,Enterprise,West,1
U_00842,2025-04-09,Free,East,1
U_00843,2024-07-14,Free,South,1
U_00844,2024-09-27,Free,East,0
U_00845,2026-06-24,Free,North,1
U_00846,2025-01-23,Pro,North,1
U_00847,2024-04-04,Free,North,1
U_00848,2025-12-10,Free,South,0
U_00849,2025-06-28,Free,West,0
U_00850,2026-06-23,Free,South,1
U_00851,2023-11-19,Enterprise,East,1
U_00852,2024-12-20,Free,East,1
U_00853,2025-12-22,Free,North,0
U_00854,2026-01-14,Pro,South,0
U_00855,2026-04-02,Free,North,1
U_00856,2023-09-14,Pro,South,1
U_00857,2024-06-10,Pro,East,0
U_00858,2023-12-07,Enterprise,South,1
U_00859,2024-02-20,Free,West,0
U_00860,2026-06-04,Enterprise,East,0
U_00861,2025-04-14,Free,West,0
U_00862,2026-04-19,Free,South,0
U_00863,2024-09-01,Free,South,1
U_00864,2026-02-10,Pro,East,0
U_00865,2024-11-22,Pro,South,0
U_00866,2024-05-05,Pro,West,0
U_00867,2025-11-08,Pro,West,0
U_00868,2026-05-06,Pro,North,0
U_00869,2023-11-22,Pro,East,0
U_00870,2025-04-28,Pro,North,1
U_00871,2025-05-23,Pro,East,1
U_00872,2024-03-21,Enterprise,East,1
U_00873,2024-08-29,Free,South,1
U_00874,2023-12-30,Pro,West,0
U_00875,2024-03-06,Pro,South,1
U_00876,2024-04-29,Free,North,1
U_00877,2025-05-01,Enterprise,North,0
U_00878,2025-06-26,Free,East,0
U_00879,2024-03-05,Pro,West,0
U_00880,2023-08-14,Pro,East,0
U_00881,2024-07-15,Free,North,0
U_00882,2025-07-25,Pro,East,1
U_00883,2024-02-15,Free,South,0
U_00884,2024-06-29,Pro,West,0
U_00885,2024-03-05,Pro,East,1
U_00886,2025-11-26,Free,North,0
U_00887,2025-03-08,Enterprise,East,0
U_00888,2023-10-08,Pro,East,1
U_00889,2023-11-18,Pro,East,0
U_00890,2024-09-26,Free,East,0
U_00891,2025-03-10,Free,North,1
U_00892,2025-06-13,Free,North,1
U_00893,2023-11-07,Enterprise,West,0
U_00894,2024-01-23,Free,East,1
U_00895,2025-08-12,Free,South,0
U_00896,2024-10-11,Free,West,0
U_00897,2024-05-29,Enterprise,North,1
U_00898,2024-06-24,Free,South,1
U_00899,2026-05-14,Enterprise,North,0
U_00900,2024-06-29,Pro,South,0
U_00901,2025-03-27,Pro,North,1
U_00902,2024-08-16,Pro,North,1
U_00903,2024-10-18,Pro,South,0
U_00904,2026-02-08,Free,East,1
U_00905,2026-06-29,Free,East,0
U_00906,2024-08-23,Free,North,0
U_00907,2024-02-28,Free,West,0
U_00908,2025-09-16,Free,West,0
U_00909,2024-03-06,Free,North,0
U_00910,2023-08-08,Free,East,1
U_00911,2026-03-20,Pro,West,1
U_00912,2024-10-26,Pro,East,1
U_00913,2025-12-23,Pro,South,1
U_00914,2024-10-08,Free,North,0
U_00915,2026-02-28,Free,West,1
U_00916,2024-12-05,Pro,West,0
U_00917,2024-01-22,Free,North,1
U_00918,2023-08-17,Free,South,0
U_00919,2025-03-11,Free,East,0
U_00920,2025-06-14,Enterprise,East,0
U_00921,2026-03-28,Free,West,1
U_00922,2023-11-04,Free,North,0
U_00923,2025-05-26,Free,West,0
U_00924,2024-08-31,Free,North,0
U_00925,2025-01-20,Free,South,0
U_00926,2024-01-04,Pro,North,0
U_00927,2024-05-29,Pro,North,0
U_00928,2025-02-07,Pro,North,0
U_00929,2026-04-14,Free,North,0
U_00930,2023-11-25,Free,East,1
U_00931,2025-01-05,Pro,West,1
U_00932,2025-12-06,Pro,North,1
U_00933,2026-05-28,Free,East,1
U_00934,2024-02-28,Enterprise,North,0
U_00935,2023-12-15,Pro,South,0
U_00936,2026-05-03,Pro,West,0
U_00937,2026-06-06,Free,North,0
U_00938,2024-12-28,Free,North,0
U_00939,2023-09-27,Enterprise,East,0
U_00940,2026-04-15,Free,West,0
U_00941,2024-09-18,Free,North,0
U_00942,2026-03-22,Free,North,1
U_00943,2025-05-24,Free,South,0
U_00944,2025-12-27,Free,West,1
U_00945,2024-01-19,Free,East,0
U_00946,2025-11-16,Free,North,0
U_00947,2024-03-25,Pro,West,0
U_00948,2024-10-06,Pro,North,0
U_00949,2026-01-20,Free,South,1
U_00950,2026-01-01,Pro,West,0
U_00951,2024-02-13,Free,West,1
U_00952,2024-03-21,Pro,East,0
U_00953,2024-10-01,Free,East,0
U_00954,2025-02-04,Free,South,1
U_00955,2024-09-13,Free,West,0
U_00956,2023-12-11,Pro,West,0
U_00957,2024-04-21,Enterprise,North,0
U_00958,2025-09-12,Free,East,0
U_00959,2026-03-15,Free,South,0
U_00960,2023-09-14,Free,South,0
U_00961,2025-03-23,Free,West,0
U_00962,2025-10-17,Free,East,1
U_00963,2023-09-11,Free,North,1
U_00964,2026-01-11,Free,South,0
U_00965,2023-12-05,Pro,East,0
U_00966,2025-05-02,Pro,South,0
U_00967,2025-03-10,Pro,East,0
U_00968,2025-05-31,Free,South,0
U_00969,2024-06-23,Free,East,0
U_00970,2024-10-22,Free,East,0
U_00971,2025-04-14,Free,South,1
U_00972,2024-10-28,Free,South,1
U_00973,2025-07-04,Pro,North,0
U_00974,2024-11-20,Free,West,0
U_00975,2024-11-11,Enterprise,South,0
U_00976,2023-08-26,Pro,East,1
U_00977,2025-05-22,Free,East,0
U_00978,2025-01-04,Free,North,0
U_00979,2024-04-08,Free,East,0
U_00980,2025-10-23,Free,West,0
U_00981,2025-11-10,Pro,West,1
U_00982,2024-12-02,Free,East,0
U_00983,2024-02-09,Pro,South,0
U_00984,2024-12-18,Free,North,1
U_00985,2023-11-24,Pro,West,0
U_00986,2023-12-16,Pro,East,0
U_00987,2024-11-03,Free,South,1
U_00988,2023-11-07,Enterprise,North,1
U_00989,2024-11-15,Free,East,0
U_00990,2025-01-26,Enterprise,South,0
U_00991,2023-09-14,Free,East,0
U_00992,2025-06-10,Pro,East,1
U_00993,2023-10-28,Free,West,1
U_00994,2025-09-21,Pro,South,1
U_00995,2025-11-07,Free,North,0
U_00996,2025-01-28,Free,West,0
U_00997,2023-09-28,Pro,West,0
U_00998,2025-01-20,Free,East,0
U_00999,2024-09-07,Free,West,0
U_01000,2026-05-11,Pro,North,0
U_01001,2023-12-25,Free,South,0
U_01002,2026-01-31,Pro,East,1
U_01003,2026-06-28,Pro,East,1
U_01004,2025-09-20,Pro,East,1
U_01005,2025-12-17,Free,West,0
U_01006,2024-02-24,Enterprise,West,1
U_01007,2026-06-13,Pro,East,1
U_01008,2025-01-07,Pro,North,1
U_01009,2026-05-17,Enterprise,East,1
U_01010,2026-04-04,Free,West,1
U_01011,2024-01-25,Free,South,0
U_01012,2025-11-19,Pro,South,0
U_01013,2026-04-20,Free,East,1
U_01014,2023-10-10,Free,South,1
U_01015,2024-08-10,Free,South,0
U_01016,2025-10-16,Pro,South,1
U_01017,2024-01-18,Free,West,0
U_01018,2026-03-14,Free,East,0
U_01019,2024-05-21,Pro,North,0
U_01020,2025-12-18,Free,East,1
U_01021,2024-01-02,Pro,West,0
U_01022,2025-01-18,Pro,South,1
U_01023,2026-04-08,Free,North,0
U_01024,2024-03-11,Free,South,0
U_01025,2024-05-08,Pro,South,0
U_01026,2025-01-22,Free,East,0
U_01027,2024-07-07,Free,South,0
U_01028,2023-09-10,Pro,East,0
U_01029,2024-02-12,Free,East,1
U_01030,2024-01-20,Free,North,0
U_01031,2026-04-26,Free,South,1
U_01032,2025-07-26,Pro,South,0
U_01033,2026-03-13,Free,South,0
U_01034,2024-01-28,Free,West,0
U_01035,2025-11-15,Free,South,0
U_01036,2023-12-02,Free,North,1
U_01037,2025-02-17,Free,South,1
U_01038,2025-06-10,Free,East,0
U_01039,2024-08-19,Pro,West,1
U_01040,2026-02-17,Enterprise,West,1
U_01041,2025-03-15,Enterprise,East,0
U_01042,2025-04-11,Free,South,1
U_01043,2026-02-27,Pro,South,0
U_01044,2023-11-21,Pro,West,1
U_01045,2026-06-25,Free,North,0
U_01046,2025-06-03,Enterprise,North,0
U_01047,2024-09-25,Pro,West,1
U_01048,2025-11-29,Pro,North,1
U_01049,2024-05-10,Free,South,1
U_01050,2026-06-22,Free,East,0
U_01051,2025-04-08,Pro,East,0
U_01052,2024-08-20,Free,North,0
U_01053,2025-10-25,Enterprise,North,1
U_01054,2024-11-15,Pro,North,1
U_01055,2024-02-06,Pro,North,0
U_01056,2025-10-02,Free,East,0
U_01057,2023-09-22,Pro,North,1
U_01058,2025-12-22,Enterprise,East,0
U_01059,2024-04-28,Free,West,1
U_01060,2025-06-13,Free,West,0
U_01061,2026-06-16,Free,West,0
U_01062,2025-04-17,Free,West,1
U_01063,2025-07-09,Free,North,1
U_01064,2024-06-30,Free,West,1
U_01065,2023-08-03,Pro,North,0
U_01066,2023-09-07,Pro,North,1
U_01067,2024-01-08,Free,West,1
U_01068,2025-05-19,Pro,North,0
U_01069,2024-11-04,Pro,East,0
U_01070,2025-01-29,Enterprise,West,0
U_01071,2026-03-13,Free,West,0
U_01072,2023-12-20,Enterprise,East,0
U_01073,2024-03-31,Pro,East,0
U_01074,2025-06-28,Pro,East,1
U_01075,2023-08-25,Pro,South,0
U_01076,2023-08-04,Pro,East,1
U_01077,2024-08-14,Pro,South,0
U_01078,2023-11-23,Free,South,1
U_01079,2024-08-16,Free,South,0
U_01080,2024-03-28,Free,West,1
U_01081,2025-04-15,Free,North,1
U_01082,2025-04-20,Free,East,1
U_01083,2024-03-06,Free,East,0
U_01084,2025-05-28,Pro,West,0
U_01085,2024-12-20,Pro,West,1
U_01086,2023-12-23,Free,North,0
U_01087,2026-04-26,Free,South,1
U_01088,2024-04-17,Free,South,0
U_01089,2024-01-08,Pro,South,1
U_01090,2023-11-12,Pro,East,0
U_01091,2025-06-12,Pro,North,1
U_01092,2026-02-15,Free,East,0
U_01093,2025-11-12,Free,East,1
U_01094,2024-10-03,Free,East,0
U_01095,2024-05-09,Pro,West,1
U_01096,2023-08-14,Free,North,1
U_01097,2025-06-19,Pro,West,1
U_01098,2025-03-23,Free,North,0
U_01099,2024-08-09,Free,East,0
U_01100,2025-06-20,Free,West,0
U_01101,2024-11-17,Enterprise,East,0
U_01102,2026-04-27,Free,South,1
U_01103,2025-09-21,Free,East,0
U_01104,2024-04-22,Pro,East,0
U_01105,2026-03-22,Pro,West,0
U_01106,2023-09-17,Free,West,1
U_01107,2025-02-18,Pro,North,1
U_01108,2024-10-07,Enterprise,West,0
U_01109,2024-04-11,Free,South,1
U_01110,2023-10-03,Free,West,0
U_01111,2025-11-09,Pro,North,0
U_01112,2023-08-15,Pro,South,0
U_01113,2025-03-11,Free,East,0
U_01114,2026-05-01,Pro,West,0
U_01115,2023-12-31,Enterprise,North,0
U_01116,2024-03-01,Free,North,0
U_01117,2025-05-11,Pro,North,0
U_01118,2025-01-23,Pro,North,1
U_01119,2025-06-15,Enterprise,East,1
U_01120,2025-12-16,Free,West,1
U_01121,2024-02-04,Pro,North,1
U_01122,2024-06-26,Free,East,0
U_01123,2024-06-17,Free,South,1
U_01124,2023-09-22,Free,East,0
U_01125,2026-03-07,Enterprise,West,0
U_01126,2025-11-13,Pro,West,1
U_01127,2025-09-02,Free,North,0
U_01128,2023-08-08,Pro,South,0
U_01129,2026-01-18,Free,East,1
U_01130,2025-10-04,Pro,South,0
U_01131,2024-12-09,Free,East,1
U_01132,2025-09-30,Pro,South,1
U_01133,2024-11-26,Pro,South,0
U_01134,2024-03-29,Pro,East,0
U_01135,2023-11-22,Free,West,1
U_01136,2024-04-05,Free,East,0
U_01137,2023-09-12,Free,East,0
U_01138,2024-07-24,Pro,West,0
U_01139,2025-10-09,Pro,South,0
U_01140,2025-08-11,Free,South,1
U_01141,2026-01-19,Pro,North,1
U_01142,2025-08-29,Free,West,0
U_01143,2024-05-11,Free,South,0
U_01144,2025-03-14,Pro,East,0
U_01145,2024-11-08,Pro,South,0
U_01146,2025-11-19,Free,North,1
U_01147,2025-02-09,Free,South,0
U_01148,2024-05-10,Free,West,0
U_01149,2025-06-16,Pro,West,0
U_01150,2026-05-26,Pro,North,0
U_01151,2024-03-20,Pro,South,0
U_01152,2026-02-25,Pro,South,1
U_01153,2023-08-18,Pro,South,1
U_01154,2024-05-05,Free,East,0
U_01155,2024-04-09,Free,South,0
U_01156,2025-10-02,Pro,East,0
U_01157,2026-05-05,Pro,East,0
U_01158,2025-10-05,Free,South,1
U_01159,2024-07-15,Pro,South,1
U_01160,2026-02-25,Free,West,0
U_01161,2024-07-17,Free,East,0
U_01162,2024-04-12,Free,North,0
U_01163,2026-03-26,Free,East,1
U_01164,2025-06-04,Pro,North,0
U_01165,2025-08-09,Free,East,0
U_01166,2025-07-11,Free,South,1
U_01167,2026-06-10,Pro,East,0
U_01168,2024-12-14,Enterprise,North,0
U_01169,2026-01-13,Enterprise,East,1
U_01170,2025-08-14,Free,East,0
U_01171,2026-02-01,Enterprise,East,1
U_01172,2024-11-10,Free,West,0
U_01173,2025-09-12,Free,East,0
U_01174,2025-03-31,Free,East,1
U_01175,2024-06-25,Free,North,0
U_01176,2024-03-14,Enterprise,South,1
U_01177,2025-05-26,Pro,North,0
U_01178,2023-10-23,Pro,North,1
U_01179,2026-03-29,Free,West,0
U_01180,2024-01-03,Enterprise,East,0
U_01181,2023-08-30,Free,South,1
U_01182,2023-11-23,Free,North,1
U_01183,2026-04-18,Pro,South,1
U_01184,2024-08-03,Enterprise,North,1
U_01185,2023-12-31,Free,South,1
U_01186,2023-09-01,Free,North,1
U_01187,2023-09-15,Free,South,1
U_01188,2025-08-09,Enterprise,East,1
U_01189,2025-06-07,Free,East,0
U_01190,2025-08-14,Free,South,0
U_01191,2025-09-25,Enterprise,North,0
U_01192,2023-10-11,Pro,North,0
U_01193,2025-04-22,Free,South,1
U_01194,2024-08-23,Pro,South,0
U_01195,2025-12-20,Free,West,1
U_01196,2025-12-22,Pro,East,0
U_01197,2026-03-09,Free,South,0
U_01198,2023-10-11,Free,North,1
U_01199,2026-02-12,Enterprise,East,0
U_01200,2026-04-02,Free,South,0
U_01201,2026-05-04,Pro,East,1
U_01202,2023-11-24,Free,West,0
U_01203,2024-03-08,Free,East,1
U_01204,2023-11-29,Free,North,0
U_01205,2023-09-07,Free,South,1
U_01206,2026-01-21,Pro,East,1
U_01207,2025-12-14,Free,South,1
U_01208,2025-06-08,Free,North,0
U_01209,2025-12-28,Free,North,0
U_01210,2025-06-05,Free,North,0
U_01211,2024-06-03,Pro,North,0
U_01212,2023-11-16,Free,North,1
U_01213,2023-11-14,Free,South,0
U_01214,2025-10-17,Free,South,0
U_01215,2024-03-07,Enterprise,North,0
U_01216,2024-07-07,Free,South,0
U_01217,2024-10-26,Pro,East,0
U_01218,2023-08-24,Free,East,1
U_01219,2024-05-01,Pro,South,0
U_01220,2024-05-29,Free,South,0
U_01221,2025-09-03,Free,West,1
U_01222,2024-08-28,Free,East,1
U_01223,2024-07-09,Free,North,0
U_01224,2026-05-25,Pro,West,0
U_01225,2025-01-19,Pro,East,0
U_01226,2026-01-25,Enterprise,North,0
U_01227,2025-05-22,Pro,West,0
U_01228,2023-09-04,Free,South,0
U_01229,2024-10-15,Free,North,0
U_01230,2024-11-09,Free,West,1
U_01231,2025-11-03,Pro,East,0
U_01232,2024-08-05,Pro,South,0
U_01233,2025-08-22,Free,South,0
U_01234,2025-02-25,Pro,North,1
U_01235,2024-03-19,Free,West,0
U_01236,2026-02-06,Pro,South,0
U_01237,2023-11-06,Pro,South,0
U_01238,2025-12-22,Enterprise,East,1
U_01239,2024-01-30,Free,South,0
U_01240,2023-08-03,Enterprise,North,0
U_01241,2024-03-04,Pro,North,1
U_01242,2025-10-22,Pro,East,0
U_01243,2026-06-09,Free,North,1
U_01244,2023-08-06,Free,East,0
U_01245,2025-01-06,Free,East,0
U_01246,2025-01-06,Free,East,1
U_01247,2025-11-28,Free,West,0
U_01248,2024-02-14,Free,West,0
U_01249,2025-01-10,Pro,North,0
U_01250,2024-08-06,Enterprise,West,0
U_01251,2026-01-04,Free,South,1
U_01252,2024-05-05,Enterprise,East,0
U_01253,2026-05-04,Pro,North,0
U_01254,2024-05-30,Pro,South,0
U_01255,2024-03-17,Pro,South,0
U_01256,2025-08-16,Free,South,1
U_01257,2025-01-14,Free,West,1
U_01258,2023-11-27,Enterprise,North,0
U_01259,2025-06-10,Enterprise,East,0
U_01260,2023-10-27,Pro,South,1
U_01261,2025-11-18,Free,North,0
U_01262,2025-08-14,Free,South,0
U_01263,2025-11-17,Free,East,1
U_01264,2025-06-01,Free,East,1
U_01265,2024-08-15,Pro,West,1
U_01266,2024-10-02,Pro,East,0
U_01267,2024-09-25,Pro,South,0
U_01268,2026-03-08,Free,West,0
U_01269,2023-11-01,Free,East,0
U_01270,2026-03-06,Free,West,1
U_01271,2023-08-28,Enterprise,North,0
U_01272,2024-03-08,Free,West,1
U_01273,2024-05-08,Free,East,0
U_01274,2026-03-19,Free,East,0
U_01275,2025-01-17,Pro,West,1
U_01276,2024-09-09,Free,West,0
U_01277,2026-03-01,Pro,East,0
U_01278,2024-04-06,Pro,West,0
U_01279,2024-12-05,Pro,East,0
U_01280,2025-02-18,Enterprise,East,0
U_01281,2025-10-14,Pro,North,0
U_01282,2025-10-12,Free,North,0
U_01283,2025-06-20,Free,South,0
U_01284,2024-08-07,Pro,West,0
U_01285,2024-07-15,Free,West,0
U_01286,2024-01-14,Pro,East,0
U_01287,2026-01-16,Free,South,0
U_01288,2025-07-07,Pro,East,0
U_01289,2025-09-30,Pro,East,1
U_01290,2024-01-29,Pro,North,0
U_01291,2024-11-11,Free,South,1
U_01292,2025-11-03,Pro,South,1
U_01293,2025-04-10,Enterprise,South,0
U_01294,2023-12-14,Free,South,0
U_01295,2024-12-06,Pro,North,1
U_01296,2026-03-02,Pro,South,0
U_01297,2024-04-11,Free,East,1
U_01298,2024-02-22,Free,East,0
U_01299,2024-06-18,Free,East,1
U_01300,2025-08-20,Pro,North,0
U_01301,2026-01-17,Free,North,0
U_01302,2024-01-13,Free,South,1
U_01303,2024-01-15,Enterprise,South,1
U_01304,2024-04-21,Enterprise,North,1
U_01305,2024-07-15,Free,North,0
U_01306,2025-02-08,Free,West,1
U_01307,2024-01-20,Free,East,1
U_01308,2024-07-16,Free,South,1
U_01309,2024-02-19,Pro,North,0
U_01310,2026-06-06,Free,North,0
U_01311,2025-09-16,Free,East,1
U_01312,2023-11-18,Free,North,1
U_01313,2026-05-23,Free,West,1
U_01314,2023-11-18,Pro,North,1
U_01315,2024-09-14,Pro,East,1
U_01316,2026-06-15,Free,South,0
U_01317,2025-11-26,Free,West,0
U_01318,2025-09-21,Pro,South,0
U_01319,2024-11-07,Free,South,0
U_01320,2024-02-27,Free,North,0
U_01321,2025-06-12,Free,South,0
U_01322,2023-11-23,Pro,East,0
U_01323,2024-03-09,Free,North,1
U_01324,2024-09-18,Pro,East,0
U_01325,2023-09-07,Free,North,0
U_01326,2024-09-30,Pro,East,0
U_01327,2025-11-22,Pro,East,1
U_01328,2025-08-10,Free,North,1
U_01329,2025-01-16,Pro,East,1
U_01330,2025-06-06,Free,West,1
U_01331,2024-12-07,Free,North,1
U_01332,2023-12-31,Free,West,0
U_01333,2025-05-06,Pro,East,0
U_01334,2024-10-06,Free,South,1
U_01335,2025-09-29,Free,West,0
U_01336,2026-03-26,Free,East,0
U_01337,2024-11-02,Free,East,0
U_01338,2025-04-04,Pro,West,1
U_01339,2025-10-08,Pro,South,0
U_01340,2024-10-23,Free,North,0
U_01341,2024-04-01,Free,North,1
U_01342,2025-09-09,Pro,West,0
U_01343,2026-02-25,Pro,North,0
U_01344,2025-11-04,Pro,West,0
U_01345,2025-08-17,Free,North,0
U_01346,2026-01-26,Free,East,0
U_01347,2025-07-26,Free,North,1
U_01348,2025-06-15,Pro,West,0
U_01349,2024-11-27,Pro,North,0
U_01350,2024-06-30,Free,West,1
U_01351,2025-06-01,Free,South,0
U_01352,2023-11-14,Free,West,1
U_01353,2024-10-22,Free,West,0
U_01354,2025-11-13,Free,South,1
U_01355,2025-08-31,Pro,West,0
U_01356,2025-06-03,Free,North,1
U_01357,2024-04-24,Pro,South,0
U_01358,2024-10-26,Free,West,0
U_01359,2024-11-29,Enterprise,South,0
U_01360,2025-05-25,Free,West,0
U_01361,2024-10-11,Free,South,0
U_01362,2025-07-21,Pro,West,0
U_01363,2026-04-19,Free,South,1
U_01364,2024-02-13,Pro,East,0
U_01365,2025-06-29,Free,North,0
U_01366,2025-11-08,Free,North,1
U_01367,2024-09-19,Pro,North,1
U_01368,2025-01-05,Free,West,1
U_01369,2026-06-05,Pro,South,1
U_01370,2023-09-11,Free,West,1
U_01371,2025-03-03,Free,South,0
U_01372,2024-01-20,Free,North,0
U_01373,2025-11-12,Free,North,0
U_01374,2026-04-30,Enterprise,North,1
U_01375,2025-02-05,Enterprise,East,0
U_01376,2023-11-17,Pro,East,1
U_01377,2025-04-05,Pro,East,1
U_01378,2025-02-28,Free,North,0
U_01379,2025-09-04,Free,North,1
U_01380,2025-01-28,Pro,West,1
U_01381,2025-06-13,Free,South,1
U_01382,2026-01-01,Free,North,0
U_01383,2025-02-08,Enterprise,South,0
U_01384,2024-10-12,Free,South,0
U_01385,2026-05-08,Free,East,0
U_01386,2024-03-12,Free,East,1
U_01387,2025-07-31,Pro,East,0
U_01388,2024-09-23,Enterprise,South,0
U_01389,2025-10-23,Pro,West,0
U_01390,2023-12-10,Pro,South,1
U_01391,2026-06-16,Pro,North,1
U_01392,2024-08-14,Pro,East,1
U_01393,2023-10-01,Pro,South,0
U_01394,2024-05-20,Free,South,1
U_01395,2024-10-01,Free,East,1
U_01396,2023-08-16,Pro,East,0
U_01397,2024-10-21,Pro,West,1
U_01398,2024-10-23,Free,North,0
U_01399,2025-08-15,Free,North,0
U_01400,2024-08-11,Free,East,1
U_01401,2024-05-10,Free,West,0
U_01402,2024-03-28,Free,West,1
U_01403,2025-09-30,Enterprise,East,0
U_01404,2026-04-29,Pro,East,1
U_01405,2025-02-13,Free,North,0
U_01406,2024-03-22,Pro,East,0
U_01407,2025-12-03,Pro,North,0
U_01408,2024-09-22,Pro,West,0
U_01409,2024-03-15,Pro,North,1
U_01410,2023-12-17,Enterprise,North,0
U_01411,2025-11-06,Pro,North,0
U_01412,2025-12-12,Free,West,1
U_01413,2025-06-08,Pro,West,1
U_01414,2024-12-14,Pro,East,1
